,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label,
35,1.14212805166227E+018,Fri Jun 21 17:52:01 +0000 2019,1.14212805166227E+018,1.14212805166227E+018,@Tipitip_delu දින්නා හුත්ති දින්නා😍😂,False,"[14, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Tipitip_delu', 'name': '❤ටිපිටිප්👉 🎓📚', 'id': 1020570480909041666, 'id_str': '1020570480909041666', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.14211914405516E+018,1.14211914405516E+018,1.02057048090904E+018,1.02057048090904E+018,Tipitip_delu,8.32985526667915E+017,8.32985526667915E+017,,,,,False,0,3,2,0,1.14211881497009E+018,1.14211881497009E+018,False,False,si,,,,,,,,,,0,
36,1.08287359700853E+018,Wed Jan 09 05:35:59 +0000 2019,1.08287359700853E+018,1.08287359700853E+018,"පිරිමියාට තමන්ගේ Girl friend ට ""තමුසේ"" කියලා බනින්න තියෙන අයිතිය මොකද්ද ? ඒ ඉන්නෙත්, අප්පච්චි කෙනෙක් හුරතල් කරපු දියණියක්. අම්මා අප්පච්චි යටතේ ඉන්න තමන්ගේ පෙම්වතියට ""තමුසේ"" කියන පෙම්වතුන් මම දකින්නේ නපුර්සයෝ විදිහට ! කාන්තාවකට ගරු කරන්න දන්නේ නැති අය ඒ කෙනාට ආදරය  කරයි ද ? 🤔",False,"[0, 275]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,154800409,154800409,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,14,112,13,4,1.08287359700853E+018,1.08287359700853E+018,False,False,si,,,,,,,,,,0,
37,1.06614844811264E+018,Sat Nov 24 01:56:12 +0000 2018,1.06614844811264E+018,1.06614844811264E+018,"හුත්ත, හුත්ති පකය, කැරිය හුකෝනව, වගේ වචන සිංහල වචන නේද?
සන්නිවේදනයේදි මේ වචන භාවිතා කරල අදහස් දක්වන්න තහනමක් තියෙනවද?🤣",False,"[0, 118]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,114480802,114480802,,,,,False,0,0,0,0,1.06614844811264E+018,1.06614844811264E+018,False,False,si,,,,,,,,,,0,
38,1.26403539934266E+018,Sat May 23 03:28:18 +0000 2020,1.26403539934266E+018,1.26403539934266E+018,@duliponline මහලොකු රිපෝටර් මාව බ්ලොක් කරලා.. අරැනිට හුත්ති කිව්ව නිසාද දන්නෑ 😂😂😂,False,"[13, 81]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.26402571607451E+018,1.26402571607451E+018,799677397,799677397,duliponline,1510693087,1510693087,,,,,False,0,2,1,0,1.26402571607451E+018,1.26402571607451E+018,False,False,si,,,,,,,,,,1,
39,6.60756863789589E+017,Sun Nov 01 09:54:47 +0000 2015,6.60756863789589E+017,6.60756863789589E+017,වෙස හුත්ති https://t.co/5vBBVGpDjy,False,"[0, 34]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 660756859544965121, 'id_str': '660756859544965121', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/CSt63OgUkAENllz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CSt63OgUkAENllz.jpg', 'url': 'https://t.co/5vBBVGpDjy', 'display_url': 'pic.twitter.com/5vBBVGpDjy', 'expanded_url': 'https://twitter.com/dilshanka/status/660756863789588481/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 480}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 800, 'h': 480, 'resize': 'fit'}, 'small': {'w': 680, 'h': 408, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 480, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 277, 'y': 107, 'h': 191, 'w': 191}]}, 'large': {'faces': [{'x': 277, 'y': 107, 'h': 191, 'w': 191}]}, 'small': {'faces': [{'x': 235, 'y': 90, 'h': 162, 'w': 162}]}, 'medium': {'faces': [{'x': 277, 'y': 107, 'h': 191, 'w': 191}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4002448623,4002448623,,,,,False,0,1,0,0,6.60756863789589E+017,6.60756863789589E+017,False,False,si,,"{'media': [{'id': 660756859544965121, 'id_str': '660756859544965121', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/CSt63OgUkAENllz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CSt63OgUkAENllz.jpg', 'url': 'https://t.co/5vBBVGpDjy', 'display_url': 'pic.twitter.com/5vBBVGpDjy', 'expanded_url': 'https://twitter.com/dilshanka/status/660756863789588481/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 480}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 800, 'h': 480, 'resize': 'fit'}, 'small': {'w': 680, 'h': 408, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 480, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 277, 'y': 107, 'h': 191, 'w': 191}]}, 'large': {'faces': [{'x': 277, 'y': 107, 'h': 191, 'w': 191}]}, 'small': {'faces': [{'x': 235, 'y': 90, 'h': 162, 'w': 162}]}, 'medium': {'faces': [{'x': 277, 'y': 107, 'h': 191, 'w': 191}]}}, 'media_key': '3_660756859544965121', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,1,
40,1.15224663390571E+018,Fri Jul 19 15:59:39 +0000 2019,1.15224663390571E+018,1.15224663390571E+018,@IAmMrHumorist @Haenaa__ ඉඳකිං හුත්ති . . . පඩමයි අරින්නෙ,False,"[25, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IAmMrHumorist', 'name': 'MR.HUMORIST', 'id': 2418612841, 'id_str': '2418612841', 'indices': [0, 14]}, {'screen_name': 'HaeNaa__', 'name': '𝟟', 'id': 1149026893506797569, 'id_str': '1149026893506797569', 'indices': [15, 24]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.15224645920865E+018,1.15224645920865E+018,2418612841,2418612841,IAmMrHumorist,1742620412,1742620412,,,,,False,0,1,1,0,1.15224572211005E+018,1.15224572211005E+018,False,False,si,,,,,,,,,,1,
41,1.26489283040269E+018,Mon May 25 12:15:25 +0000 2020,1.26489283040269E+018,1.26489283040269E+018,@chikulive @FallenFdo හුත්ති 😂,False,"[22, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chikulive', 'name': 'චිකූ🇱🇰', 'id': 1199395408595714048, 'id_str': '1199395408595714048', 'indices': [0, 10]}, {'screen_name': 'FallenFdo', 'name': 'FallenFdo', 'id': 1263911179145015298, 'id_str': '1263911179145015298', 'indices': [11, 21]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.26487361854836E+018,1.26487361854836E+018,1.19939540859571E+018,1.19939540859571E+018,chikulive,2503150696,2503150696,,,,,False,0,0,1,0,1.26487361854836E+018,1.26487361854836E+018,False,False,si,,,,,,,,,,1,
42,1.07384065278006E+018,Sat Dec 15 07:22:17 +0000 2018,1.07384065278006E+018,1.07384065278006E+018,@Chooty_Nangi @RW_UNP මේ අර ස්වාධීනයි කියලා කියපු හුත්ති නේ මේකිගෙ කිම්බෙ මිරිස් දාන්න ඔන MR ආන්ඩුව ගත්තා කිව්වම ස්වාධීනයි අනෙ හය්‍යෙන් හුකාපන් කැරි හුත්ති,False,"[22, 155]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RW_UNP', 'name': 'Ranil Wickremesinghe', 'id': 2913830408, 'id_str': '2913830408', 'indices': [14, 21]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.07377710766941E+018,1.07377710766941E+018,2602073233,2602073233,no_onexxx1,9.41984328724054E+017,9.41984328724054E+017,,,,,False,0,1,0,0,1.07377710766941E+018,1.07377710766941E+018,False,False,si,,,,,,,,,,1,
43,1.3413794213374E+018,Tue Dec 22 13:45:50 +0000 2020,1.3413794213374E+018,1.3413794213374E+018,"[1/2]  "" ඇයි අපි සල්ලි වියදම් කරලා ඉන්ජෙක්ෂන් එකක් හෙට ගහගන්න උත්සාහකරන්නේ, මොකටද? අපි කරන දේවල් අනික් අයට කිය කිය කරන්න් ඕනී නෑ. මොකටද අපි ඒවා ජනතාවට කියන්නේ"" - @PodujanaParty කොළඹ මහනගර සභා මන්ත්‍රීනි ප්‍රියංකා ජයසේකර #Covid19  #COVID19vaccine #LKA https://t.co/sgDsUav6pM",False,"[0, 250]","{'hashtags': [{'text': 'Covid19', 'indices': [220, 228]}, {'text': 'COVID19vaccine', 'indices': [230, 245]}, {'text': 'LKA', 'indices': [246, 250]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PodujanaParty', 'name': 'SLPP', 'id': 1041270939353141248, 'id_str': '1041270939353141248', 'indices': [162, 176]}], 'urls': [], 'media': [{'id': 1341379258174873601, 'id_str': '1341379258174873601', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1341379258174873601/pu/img/yCcHP1Xhc25meTkq.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1341379258174873601/pu/img/yCcHP1Xhc25meTkq.jpg', 'url': 'https://t.co/sgDsUav6pM', 'display_url': 'pic.twitter.com/sgDsUav6pM', 'expanded_url': 'https://twitter.com/IsharaDanasekar/status/1341379421337395204/video/1', 'type': 'photo', 'original_info': {'width': 426, 'height': 426}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 426, 'h': 426, 'resize': 'fit'}, 'large': {'w': 426, 'h': 426, 'resize': 'fit'}, 'medium': {'w': 426, 'h': 426, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,551683003,551683003,,,,,False,46,146,34,36,1.3413794213374E+018,1.3413794213374E+018,False,False,si,,"{'media': [{'id': 1341379258174873601, 'id_str': '1341379258174873601', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1341379258174873601/pu/img/yCcHP1Xhc25meTkq.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1341379258174873601/pu/img/yCcHP1Xhc25meTkq.jpg', 'url': 'https://t.co/sgDsUav6pM', 'display_url': 'pic.twitter.com/sgDsUav6pM', 'expanded_url': 'https://twitter.com/IsharaDanasekar/status/1341379421337395204/video/1', 'type': 'video', 'original_info': {'width': 426, 'height': 426}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 426, 'h': 426, 'resize': 'fit'}, 'large': {'w': 426, 'h': 426, 'resize': 'fit'}, 'medium': {'w': 426, 'h': 426, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 130049, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1341379258174873601/pu/vid/426x426/9HnkCHroiEWMn33G.mp4?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1341379258174873601/pu/vid/320x320/5e7CACL46iyXeMol.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1341379258174873601/pu/pl/w79gIT5ngsAC_ZCO.m3u8?tag=10'}]}, 'features': {}, 'media_key': '7_1341379258174873601', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '5914'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",False,True,"{'id': 1341379421337395204, 'id_str': '1341379421337395204'}",,,,,0,
44,1.29849112734807E+018,Wed Aug 26 05:23:04 +0000 2020,1.29849112734807E+018,1.29849112734807E+018,ඔවාලා දන්න ලොකුම කුණුහබ්බෙ මොකද්ද 😂💔,False,"[0, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.2515324234074E+018,1.2515324234074E+018,,,,,False,0,34,13,1,1.29849112734807E+018,1.29849112734807E+018,False,False,si,,,,,,,,,,0,
45,1.2645477540026E+018,Sun May 24 13:24:13 +0000 2020,1.2645477540026E+018,1.2645477540026E+018,"""අයියේ මේ ෆෝන් එකේ රීසෙට් කියන එක ඔබපුවාම මොකද වෙන්නේ""

""හැමදේම රීසෙට් වෙනවා,කොටින්ම කිව්වොත් ඔය ෆෝන් එක ඔයා ගත්ත දවසේ තිබ්බා වගේ වෙනවා""

""ඒ කියන්නේ මේ ඩිස්ප්ලේ එක බිදිලා තියන එකත් හරි යනවාද""

""බහුකාපන් හුත්ති""

#සිරාසිද්ධි",False,"[0, 223]","{'hashtags': [{'text': 'සිරාසිද්ධි', 'indices': [212, 223]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.11702161061831E+018,1.11702161061831E+018,,,,,False,0,11,3,0,1.2645477540026E+018,1.2645477540026E+018,False,False,si,,,,,,,,,,0,
47,1.21923046317428E+018,Mon Jan 20 12:09:29 +0000 2020,1.21923046317428E+018,1.21923046317428E+018,@duliponline @VinshadaYasasmi @KasunKoswattha මූ පිස්සු ප*#&amp, ක් අයියේ 🤣,False,"[46, 75]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}, {'screen_name': 'VinshadaYasasmi', 'name': 'Vinshada Yasasmini', 'id': 1353365228, 'id_str': '1353365228', 'indices': [13, 29]}, {'screen_name': 'KasunKoswattha', 'name': 'Kasun K', 'id': 327293824, 'id_str': '327293824', 'indices': [30, 45]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2192229525726E+018,1.2192229525726E+018,799677397,799677397,duliponline,2533578847,2533578847,,,,,False,0,1,1,0,1.21877428429173E+018,1.21877428429173E+018,False,False,si,,,,,,,,,,1
48,1.36409557111233E+018,Tue Feb 23 06:11:42 +0000 2021,1.36409557111233E+018,1.36409557111233E+018,හුත්ති ජාත්‍යන්තරගත කරපු අපෙ හුත්තියො නොදකිං අසහනකාරයො,False,"[0, 54]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,210131987,210131987,,,,,False,0,0,0,0,1.36409557111233E+018,1.36409557111233E+018,False,False,si,,,,,,,,,,1,
49,1.21479885889257E+018,Wed Jan 08 06:39:52 +0000 2020,1.21479885889257E+018,1.21479885889257E+018,දැන් එතකොට Chulakshi pill දානවා කියලද කියන්නේ 😕 යකෝ හිතන්නවත් පුලුවන්ද දැක්කම 😑 Aksha නම් කමක් නෑ කියමුකෝ ඒ හුත්ති වස කැතයි.. ඒ උනාට Chulakshi 😭 යකෝ ඒකි එහෙම නෑ 🤨☹️ අප්පට හැමිනෙනවා වේස පියුමි 😒 https://t.co/NhDDwJRqWC,False,"[0, 217]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NhDDwJRqWC', 'expanded_url': 'https://www.facebook.com/100004993058070/posts/1422358801273875/', 'display_url': 'facebook.com/10000499305807…', 'indices': [194, 217]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,3186309132,3186309132,,,,,False,0,0,0,0,1.21479885889257E+018,1.21479885889257E+018,False,False,si,,,False,True,,,,,,1,
50,6.56497407518114E+017,Tue Oct 20 15:49:13 +0000 2015,6.56497407518114E+017,6.56497407518114E+017,මෙ හුත්ති කොල්ලො කෙල්ලො කරනො...කැරි හුත්ති.... https://t.co/M59NLEkvtK,False,"[0, 70]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 656497402992455680, 'id_str': '656497402992455680', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/CRxY6OVU8AAaRVp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CRxY6OVU8AAaRVp.jpg', 'url': 'https://t.co/M59NLEkvtK', 'display_url': 'pic.twitter.com/M59NLEkvtK', 'expanded_url': 'https://twitter.com/dilshanka/status/656497407518113792/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 480}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 480, 'resize': 'fit'}, 'small': {'w': 680, 'h': 408, 'resize': 'fit'}, 'large': {'w': 800, 'h': 480, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4002448623,4002448623,"{'type': 'Point', 'coordinates': [5.9735616, 80.4410983]}","{'type': 'Point', 'coordinates': [80.4410983, 5.9735616]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,0,0,0,6.56497407518114E+017,6.56497407518114E+017,False,False,si,,"{'media': [{'id': 656497402992455680, 'id_str': '656497402992455680', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/CRxY6OVU8AAaRVp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CRxY6OVU8AAaRVp.jpg', 'url': 'https://t.co/M59NLEkvtK', 'display_url': 'pic.twitter.com/M59NLEkvtK', 'expanded_url': 'https://twitter.com/dilshanka/status/656497407518113792/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 480}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 480, 'resize': 'fit'}, 'small': {'w': 680, 'h': 408, 'resize': 'fit'}, 'large': {'w': 800, 'h': 480, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_656497402992455680', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,1,
51,1.25700172147947E+018,Sun May 03 17:38:59 +0000 2020,1.25700172147947E+018,1.25700172147947E+018,අර රතුමකරාFM කියන එක නිකමට ඇහුවා. ඊයා මොන විකාරයක්ද අනේ. මේ twitter එකේම ඉන්න කවුරුහරි ගෙන්නලා විකර කියවනවා. ඔරිජිනල් රෙඩියෝ ෂෝ එකක් ලගින් තියන්න බෑ. එච්චර ගොන්. 🤢,False,"[0, 163]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.22636682329533E+018,1.22636682329533E+018,,,,,False,4,67,10,20,1.25700172147947E+018,1.25700172147947E+018,False,False,si,,,,,,,,,,0,
52,1.28176119829633E+018,Sat Jul 11 01:24:18 +0000 2020,1.28176119829633E+018,1.28176119829633E+018,@dilanka007 නොදොකින් පට්ට හුත්ති...,False,"[12, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.28120850466621E+018,1.28120850466621E+018,864488864,864488864,KavishR007,1.07918713507521E+018,1.07918713507521E+018,,,,,False,0,0,0,0,1.28120850466621E+018,1.28120850466621E+018,False,False,si,,,,,,,,,,1,
53,1.15612938430833E+018,Tue Jul 30 09:08:19 +0000 2019,1.15612938430833E+018,1.15612938430833E+018,"ටෙලිවිශන් කැරියා
වින්ඩෝස් පොන්නයා
I7 හුකන්නා
සරුංගල් පොන්නයා
කොස්කොල හුත්ති
මිරිස් ගල් වේසාවා
බ්ලෙන්ඩර් කැරියා
Core 2 duo පොන්නයා
පුවක් හුකන්නා
මිරිස් කරල් වේසාවා
අමු මිරිස් පොන්නයා
සුදුලූණු වේසා
පොල්ගස් හුත්තා
තල් ගස් හුත්ති
Clash of clans හුකන්නා
පෙට්‍රල් පොන්නයා👇👇",False,"[0, 267]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.15612890463101E+018,1.15612890463101E+018,765716875,765716875,ndilruksha,765716875,765716875,,,,,False,0,12,0,0,1.15612890463101E+018,1.15612890463101E+018,False,False,si,,,,,"{'id': 1156128904631005184, 'id_str': '1156128904631005184'}",,,,,1,
54,1.32359749356987E+018,Tue Nov 03 12:06:48 +0000 2020,1.32359749356987E+018,1.32359749356987E+018,මෙකේ ඉන්න පොන්සි හුත්තිගේ පුතාලටත් මෙව්වා කැරිම පාඩම්. හැමදාම මොකෙක් හරි හුත්තියෙක් කොල්ලෙක් ගැන මොකක් හරි කිව්වම පුක උඩ තියාගෙන උන්ට දෙන්නේ. හොයලා බලන්නේ නෑ ඇත්ත නැත්ත මොකක්ද කියලා. කෙල්ලෙක් මොකක් හරි දාපු ගමන් 'ආ ඒක තමයි හරි' කියලා උස්සගෙන වටේම හැමිනෙනන්වා.,False,"[0, 259]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.32359749162378E+018,1.32359749162378E+018,4867064842,4867064842,ExcuzeMiii,4867064842,4867064842,,,,,False,1,28,1,2,1.32359748832283E+018,1.32359748832283E+018,False,False,si,,,,,"{'id': 1323597488322830337, 'id_str': '1323597488322830337'}",,,,,1,
55,9.24878477869961E+017,Mon Oct 30 05:59:47 +0000 2017,9.24878477869961E+017,9.24878477869961E+017,"&lt;h&gt;සරුංගල් පොන්නයා 
කොස්කොල හුත්ති
මිරිස් ගල් වේසාවා
බ්ලෙන්ඩර් කැරියා 
Core 2 duo පොන්නයා 
පුවක් හුකන්නා
මිරිස්... https://t.co/9cuPKoW2CP",False,"[0, 144]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9cuPKoW2CP', 'expanded_url': 'http://fb.me/7bTzDDkgA', 'display_url': 'fb.me/7bTzDDkgA', 'indices': [121, 144]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,4193404407,4193404407,,,,,False,0,0,0,0,9.24878477869961E+017,9.24878477869961E+017,False,False,si,,,False,True,,,,,,1,
56,1.15612929945336E+018,Tue Jul 30 09:07:59 +0000 2019,1.15612929945336E+018,1.15612929945336E+018,"තෙරෙ බිනා කැරියා
අල්ලපු ගෙදර හුත්ති
ඉස්සරා ගෙදර බැල්ලි
අපේ ගෙදර බල්ලා⁣
තුම්හියෝ කැරියා
සඟල වරහන් පකයා
සබන් බෝල පකයා
බීට් හුත්ති
ගොටුකොල පකයා
පොල් කෝම්බ කැරියා
බ්ලොක් ගල් හුත්තා
රට උළු පොන්නයා
ගොක් කොල පකයා
ඇම්පියර් හුත්තා
ගිටාර් පකයා
බිත්ති ඔරලෝසු පොන්නයා
මදර්බෝඩ් හුකන්නා👇👇",False,"[0, 274]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.15612890463101E+018,1.15612890463101E+018,765716875,765716875,ndilruksha,765716875,765716875,,,,,False,0,5,0,0,1.15612890463101E+018,1.15612890463101E+018,False,False,si,,,,,"{'id': 1156128904631005184, 'id_str': '1156128904631005184'}",,,,,1,
61,1.08289765695802E+018,Wed Jan 09 07:11:35 +0000 2019,1.08289765695802E+018,1.08289765695802E+018,"කොල්ලා කෙල්ලට තමුසේ කියලා කියනවා නම් කෙල්ලත් කොල්ලට තමුසේ කියලා කිව්වා නම් අහවරයි..! 
මම මගේ පරණ කෙල්ලට තාම කතා කරන්නේ කොහොමද මචං කියලා. ඒකිත් එහෙමයි..!",False,"[0, 152]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,36591833,36591833,,,,,True,0,9,2,0,1.08289765695802E+018,1.08289765695802E+018,False,False,si,,,,,,1.08287359700853E+018,1.08287359700853E+018,"{'url': 'https://t.co/zCg7nKjrYi', 'expanded': 'https://twitter.com/dilbolz/status/1082873597008531457', 'display': 'twitter.com/dilbolz/status…'}",,0,
62,9.02876374423278E+017,Wed Aug 30 12:51:16 +0000 2017,9.02876374423278E+017,9.02876374423278E+017,@Maniiith වැටකොලු හුත්ති 🖕🏾😂🖕🏾,False,"[10, 30]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.02876236153725E+017,9.02876236153725E+017,222363272,222363272,Manith_Ransara,1742620412,1742620412,,,,,False,0,0,1,0,9.02179993127707E+017,9.02179993127707E+017,False,False,si,,,,,,,,,,1,
