,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,card,label
44,1.39572857368472E+018,Fri May 21 13:09:58 +0000 2021,1.39572857368472E+018,1.39572857368472E+018,@Dagaya_ @imNaviya @SuuTikka ඉතින් මේ කරන්නෙත් එක මල්ලී...මොකො මගේ තාත්තා මට නැති උනේ ඒ කාලේ.. ගින්දරට පිච්චිලා ඉන්න එකා විතරයි ඒක දන්නේ...එකේ දුම දකින් උන් නෙවෙයි 🙂✋,False,"[29, 166]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dagaya_', 'name': 'Ⓛⓐⓘⓨⓨⓐ 🇱🇰', 'id': 924544050996195329, 'id_str': '924544050996195329', 'indices': [0, 8]}, {'screen_name': 'imNaviya', 'name': '• NaVe∃n MaYanThA🇱🇰 🇬🇧', 'id': 3089536357, 'id_str': '3089536357', 'indices': [9, 18]}, {'screen_name': 'SuuTikka', 'name': 'Suraj Dhillon⚡', 'id': 2503150696, 'id_str': '2503150696', 'indices': [19, 28]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.39572810158211E+018,1.39572810158211E+018,9.24544050996195E+017,9.24544050996195E+017,Dagaya_,4227365309,4227365309,,,,,False,,,,0,1,1,0,1.39570972542195E+018,1.39570972542195E+018,False,False,si,,,,,,,0
45,1.39570318555831E+018,Fri May 21 11:29:05 +0000 2021,1.39570318555831E+018,1.39570318555831E+018,PCR පරීක්ෂණ සිදුකරන රජයේ හෝ පෞද්ගලික ආයතන පරීක්ෂණ ප්‍රතිඵලවලින් ආසාදිතයෙකු හඳුනා ගතහොත් එම ආසාධිතයන්ට ප්‍රතිකාර කිරීමේ වගකීම  අදාළ ආයතනයටම සෘජුව පැවරීමට පියවර ගන්නා ලෙස ද ජනාධිපතිතුමා සෞඛ්‍ය බලධාරීන්ට උපදෙස් දුන්නා #lka #SriLanka #COVID19LK,False,"[0, 240]","{'hashtags': [{'text': 'lka', 'indices': [215, 219]}, {'text': 'SriLanka', 'indices': [220, 229]}, {'text': 'COVID19LK', 'indices': [230, 240]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,9.5673541705472E+017,9.5673541705472E+017,,,,,False,,,,11,61,2,31,1.39570318555831E+018,1.39570318555831E+018,False,False,si,,,,,,,0
46,9.91324133635052E+017,Tue May 01 14:31:06 +0000 2018,9.91324133635052E+017,9.91324133635052E+017,හඳහන් විශ්වාස කරනව ද?,False,"[0, 21]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,407621077,407621077,,,,,False,,,,0,2,1,4,9.91324133635052E+017,9.91324133635052E+017,False,False,si,,,,False,True,"{'name': 'poll2choice_text_only', 'url': 'card://991324131646943233', 'card_type_url': 'http://card-type-url-is-deprecated.invalid', 'binding_values': {'choice1_label': {'type': 'STRING', 'string_value': 'ඔව්'}, 'choice2_label': {'type': 'STRING', 'string_value': 'නෑ'}, 'end_datetime_utc': {'type': 'STRING', 'string_value': '2018-05-02T14:31:05Z'}, 'counts_are_final': {'type': 'BOOLEAN', 'boolean_value': True}, 'choice2_count': {'type': 'STRING', 'string_value': '6'}, 'choice1_count': {'type': 'STRING', 'string_value': '8'}, 'last_updated_datetime_utc': {'type': 'STRING', 'string_value': '2018-05-02T14:31:10Z'}, 'duration_minutes': {'type': 'STRING', 'string_value': '1440'}, 'api': {'type': 'STRING', 'string_value': 'capi://passthrough/1'}, 'card_url': {'type': 'STRING', 'string_value': 'https://twitter.com', 'scribe_key': 'card_url'}}, 'card_platform': {'platform': {'device': {'name': 'Swift', 'version': '12'}, 'audience': {'name': 'production', 'bucket': None}}}}",0
48,1.39567055483367E+018,Fri May 21 09:19:25 +0000 2021,1.39567055483367E+018,1.39567055483367E+018,@RajapaksaNamal @MinushaSonali @MangalaLK අපොයි ඔයාලගේ තාත්තා වල පයයි ගොඩ පයයි තියාගෙන රටේ ජනතාව මුලාකරගෙන කරන රගපෑම් දැකලා නැද්ද,False,"[42, 129]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RajapaksaNamal', 'name': 'Namal Rajapaksa', 'id': 1356593833, 'id_str': '1356593833', 'indices': [0, 15]}, {'screen_name': 'MinushaSonali', 'name': 'Sonali Minusha', 'id': 767239802353627136, 'id_str': '767239802353627136', 'indices': [16, 30]}, {'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [31, 41]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39503321731335E+018,1.39503321731335E+018,1356593833,1356593833,RajapaksaNamal,1.23269801246539E+018,1.23269801246539E+018,,,,,False,,,,0,0,0,0,1.39503321731335E+018,1.39503321731335E+018,False,False,si,,,,,,,0
49,1.39418542994807E+018,Mon May 17 06:58:03 +0000 2021,1.39418542994807E+018,1.39418542994807E+018,@SBhanukaC තාත්තා ඉක්මනින් සුව වෙනවා 👍🙏,False,"[11, 39]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SBhanukaC', 'name': 'භානු.', 'id': 1207897922437672960, 'id_str': '1207897922437672960', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39392020113818E+018,1.39392020113818E+018,1.20789792243767E+018,1.20789792243767E+018,SBhanukaC,9.76646945971171E+017,9.76646945971171E+017,,,,,False,,,,0,1,0,0,1.39392020113818E+018,1.39392020113818E+018,False,False,si,,,,,,,0
50,1.39525313486418E+018,Thu May 20 05:40:44 +0000 2021,1.39525313486418E+018,1.39525313486418E+018,"@PLalindra ඉතිහාසය සුන්දරයි මල්ලියෝ. එච්චරයි ආඩම්බර වෙන්න, සතුටු හිතෙන දේකට ඉතුරු.මහින්ද මහත්තයගෙ තාත්තා චන්ද කාලෙට මැද මුලන උගස් කළාළු.මැතිනිත් පාරම්පරික රත්තරන් බඩුවලින් කොටසක් උගස් කරල චන්ද කළා.තමන්ගෙ පුද්ගලික අක්කර තුන් හාරසීයක් එක්කම වතු ජනසතු කරන පනත ගෙනාවෙත් සිරිමාවෝ මැතිනි. 😍",False,"[11, 284]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PLalindra', 'name': 'හිටියා ඇති හෙට්ටි✋😊', 'id': 1123989390617972737, 'id_str': '1123989390617972737', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39431879015908E+018,1.39431879015908E+018,1.12398939061797E+018,1.12398939061797E+018,PLalindra,1.30403420818519E+018,1.30403420818519E+018,,,,,False,,,,0,1,0,0,1.39431879015908E+018,1.39431879015908E+018,False,False,si,,,,,,,0
51,1.39530070632884E+018,Thu May 20 08:49:46 +0000 2021,1.39530070632884E+018,1.39530070632884E+018,"@RamithaJ @LadyBossHippo මෙහෙම හිතමු....ඔයා හොඳ රස්සාවක් කරනවා කියලා හිතමු..

ගොඩක් අය ඔයාව පිළිගන්නවා ගරු කරනවා..
මං ඔයාගේ දුව කියලා විහිළුවට හිතමුකෝ...
ඉතිං මං කැමති නැද්ද අහවල් එක්කෙනා තමයි මගේ තාත්තා කියලා අාඩම්බරෙන් කියන්න..එ් වගේ තමයි නෝනත් කැමති මහත්තයගේ නම ගෙනියන්න...එ්ක හරි වෙනස් අාඩම්බර හැඟීමක්",False,"[25, 305]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RamithaJ', 'name': 'No Name', 'id': 173016304, 'id_str': '173016304', 'indices': [0, 9]}, {'screen_name': 'LadyBossHippo', 'name': 'Lady Boss 🖤', 'id': 965080511205949440, 'id_str': '965080511205949440', 'indices': [10, 24]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39529957778001E+018,1.39529957778001E+018,173016304,173016304,RamithaJ,1.359138375157E+018,1.359138375157E+018,,,,,False,,,,0,1,0,0,1.39507923648287E+018,1.39507923648287E+018,False,False,si,,,,,,,0
52,1.39535327614975E+018,Thu May 20 12:18:40 +0000 2021,1.39535327614975E+018,1.39535327614975E+018,"@Neetwit @PodujanaParty අද breaking news වලට කිව්වා. අදාල පුද්ගලයාට  call කලහම , තාත්තා ගෙන් අහන්න කියලා , 
Channel එකට කියලා.",False,"[24, 126]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Neetwit', 'name': 'neetwit', 'id': 40320649, 'id_str': '40320649', 'indices': [0, 8]}, {'screen_name': 'PodujanaParty', 'name': 'SLPP', 'id': 1041270939353141248, 'id_str': '1041270939353141248', 'indices': [9, 23]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39535235912391E+018,1.39535235912391E+018,40320649,40320649,Neetwit,1.2365849628513E+018,1.2365849628513E+018,,,,,False,,,,0,1,0,0,1.39534088249731E+018,1.39534088249731E+018,False,False,si,,,,,,,0
53,1.39340675612289E+018,Sat May 15 03:23:53 +0000 2021,1.39340675612289E+018,1.39340675612289E+018,"දෙරනේ යන සූටිං මාටිං බලන්නේ කවුද ?
අපේ තාත්තා බලනවා..මන් අහගෙන ඉන්න ව උඩට වෙලා 😬😬😬",False,"[0, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2265283944,2265283944,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,0,4,0,0,1.39340675612289E+018,1.39340675612289E+018,False,False,si,,,,,,,0
54,1.39571178019487E+018,Fri May 21 12:03:14 +0000 2021,1.39571178019487E+018,1.39571178019487E+018,@ItsmeSuppa @NethmaaR @shamalvimukthi1 දවසක් මගේ තාත්තා පන්තියකට පස්සේ මාව අරගෙන ආවා. පිටත බලා සිටියදී ඔහුට ඔහුගේ කාර්යාලයෙන් ඇමතුමක් ලැබුණි. ඔහු ඉතා හයියෙන් සිටි අතර සර්ට ඇමතුම අවසන් වන තුරු ටික වේලාවක් පාඩම ලබා දීම නතර කිරීමට සිදුවිය. මට ගොඩක් ලැජ්ජාවක් දැනුණා. පසුව සර් ඒ ගැන විහිළුවක් කළ අතර හැමෝම මට හිනා වුණා.,False,"[39, 315]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsmeSuppa', 'name': 'RT Suppa 🤓', 'id': 3797363534, 'id_str': '3797363534', 'indices': [0, 11]}, {'screen_name': 'NethmaaR', 'name': 'Nethma Rodrigo', 'id': 984377830245986304, 'id_str': '984377830245986304', 'indices': [12, 21]}, {'screen_name': 'shamalvimukthi1', 'name': 'බන්ටූ ☘️📷', 'id': 1246636115064434688, 'id_str': '1246636115064434688', 'indices': [22, 38]}], 'urls': []}","<a href=""https://siripala.isuru.info"" rel=""nofollow"">Twitter for Siripala</a>",1.39571175259612E+018,1.39571175259612E+018,3797363534,3797363534,ItsmeSuppa,1.39181393869461E+018,1.39181393869461E+018,,,,,False,,,,1,3,1,0,1.39570551593877E+018,1.39570551593877E+018,False,False,si,,,,,,,0
55,1.39525247021806E+018,Thu May 20 05:38:06 +0000 2021,1.39525247021806E+018,1.39525247021806E+018,"අනික් අයගේ ෆොටෝ හොරකම් කරලා තමන්ගේ වගේ දාල, තමන් ඒ තැන්වල හිටියා වගේ ඒ කෑම බීම  කතා කරලා මිනිස්සුන්ව රවට්ටලා අනේ එකෙන් කාටවත් හානියක් වුනේ නෑ කියන කතාව වැරදි. වෙන හානිය මොකක්ද දන්නවද. ඊටපස්සේ හැම කෙනාම දිහා සැකෙන් බලන්න පුරුදු වෙනවා.",False,"[0, 233]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,8.79621963618144E+017,8.79621963618144E+017,,,,,False,,,,1,25,2,0,1.39525247021806E+018,1.39525247021806E+018,False,False,si,,"{'id': 1395252470218063876, 'id_str': '1395252470218063876'}",,,,,0
56,1.39449170203177E+018,Tue May 18 03:15:04 +0000 2021,1.39449170203177E+018,1.39449170203177E+018,"අම්මා සමඟ කෑම කඩයක වැඩට අත් උදව් දෙන,තාත්තා අහිමි දියණියක් මම දනිමි.ඒ දියණියත් ,අම්මාත් ජීවත් වන්නේ ඒ  කඩය පිටුපස පුංචි කාමරයකය.
දිනක් මා එම කඩයට ගොඩවීමි.ඇය මා අසළට ආවේ නැත.මම ඇය ළගට ගියෙමි.
පුතේ...",False,"[0, 198]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39449170006039E+018,1.39449170006039E+018,1.26405895667211E+018,1.26405895667211E+018,dewmina_online,1.26405895667211E+018,1.26405895667211E+018,,,,,False,,,,0,2,1,0,1.39449087037676E+018,1.39449087037676E+018,False,False,si,,"{'id': 1394490870376763394, 'id_str': '1394490870376763394'}",,,,,0
58,1.39392020113818E+018,Sun May 16 13:24:08 +0000 2021,1.39392020113818E+018,1.39392020113818E+018,තාත්තට Positive වෙලා ගෙනිච්චා ඊයේ.එයා වැඩ කරන තැන නැවතිලා ඉන්න room එකේ අනිත් කෙනාගෙන් හැදිලා.අපි ගැන හිතලා එයා ගෙදර ආවෙ නෑ පව්ලේ ආරක්ෂාව ගැන තාත්තා හිතපු නිසා අපි බේරුනා🙏,False,"[0, 171]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.20789792243767E+018,1.20789792243767E+018,,,,,False,,,,4,270,57,2,1.39392020113818E+018,1.39392020113818E+018,False,False,si,,,,,,,0
60,1.39504589250004E+018,Wed May 19 15:57:14 +0000 2021,1.39504589250004E+018,1.39504589250004E+018,@Sedona_B අපේ අයියටයි තාත්තටයි හදද්දී වැරදෙන ඒවා තමයි රසම 😂 https://t.co/72b7I5F7Wc,False,"[10, 83]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sedona_B', 'name': 'සෙදෝනා of Bebbanburg', 'id': 1254465628993458178, 'id_str': '1254465628993458178', 'indices': [0, 9]}], 'urls': [{'url': 'https://t.co/72b7I5F7Wc', 'expanded_url': 'https://twitter.com/JayaniFdo/status/1351045355954180096?s=19', 'display_url': 'twitter.com/JayaniFdo/stat…', 'indices': [60, 83]}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39504490761035E+018,1.39504490761035E+018,1.25446562899346E+018,1.25446562899346E+018,Sedona_B,3286134445,3286134445,,,,,True,1.35104535595418E+018,1.35104535595418E+018,"{'url': 'https://t.co/72b7I5F7Wc', 'expanded': 'https://twitter.com/JayaniFdo/status/1351045355954180096?s=19', 'display': 'twitter.com/JayaniFdo/stat…'}",0,3,2,0,1.39504490761035E+018,1.39504490761035E+018,False,False,si,,,,False,True,,0
61,1.39343968926521E+018,Sat May 15 05:34:45 +0000 2021,1.39343968926521E+018,1.39343968926521E+018,"අම්මා බබාටයි තාත්තා බබාටයි නීලපබළු එකෙයි හීනගේන කුමාරීයේ එපි කීපයක් දාල දුන්නා ...
අද පොඩ්ඩ්ක් නිදසේ ඉන්න පුළුවන් .....😁",False,"[0, 120]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,404608861,404608861,,,,,False,,,,0,1,0,0,1.39343968926521E+018,1.39343968926521E+018,False,False,si,,,,,,,0
62,1.39385542419815E+018,Sun May 16 09:06:44 +0000 2021,1.39385542419815E+018,1.39385542419815E+018,"නිහතමානීව ජීවිතේ විදින මිනිස්සු !
@Gotabaya https://t.co/nYxhPJv7Iy",False,"[0, 43]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Gotabaya', 'name': 'Mr. Gotabaya Rajapak', 'id': 42118005, 'id_str': '42118005', 'indices': [34, 43]}], 'urls': [], 'media': [{'id': 1393855412223414274, 'id_str': '1393855412223414274', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/E1f4HMnVEAIh0Np.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1f4HMnVEAIh0Np.jpg', 'url': 'https://t.co/nYxhPJv7Iy', 'display_url': 'pic.twitter.com/nYxhPJv7Iy', 'expanded_url': 'https://twitter.com/Aruna_____/status/1393855424198152198/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 720, 'focus_rects': [{'x': 0, 'y': 0, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 88, 'y': 0, 'h': 720, 'w': 632}, {'x': 234, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 238, 'y': 120, 'h': 110, 'w': 110}]}, 'small': {'faces': [{'x': 224, 'y': 113, 'h': 103, 'w': 103}]}, 'orig': {'faces': [{'x': 238, 'y': 120, 'h': 110, 'w': 110}]}, 'large': {'faces': [{'x': 238, 'y': 120, 'h': 110, 'w': 110}]}}}, {'id': 1393855416426061824, 'id_str': '1393855416426061824', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/E1f4HcRUYAAb-Lv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1f4HcRUYAAb-Lv.jpg', 'url': 'https://t.co/nYxhPJv7Iy', 'display_url': 'pic.twitter.com/nYxhPJv7Iy', 'expanded_url': 'https://twitter.com/Aruna_____/status/1393855424198152198/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 720, 'focus_rects': [{'x': 0, 'y': 0, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 632}, {'x': 18, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 499, 'y': 70, 'h': 80, 'w': 80}, {'x': 302, 'y': 37, 'h': 86, 'w': 86}]}, 'small': {'faces': [{'x': 471, 'y': 66, 'h': 75, 'w': 75}, {'x': 285, 'y': 34, 'h': 81, 'w': 81}]}, 'large': {'faces': [{'x': 499, 'y': 70, 'h': 80, 'w': 80}, {'x': 302, 'y': 37, 'h': 86, 'w': 86}]}, 'orig': {'faces': [{'x': 499, 'y': 70, 'h': 80, 'w': 80}, {'x': 302, 'y': 37, 'h': 86, 'w': 86}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.24557505600188E+018,1.24557505600188E+018,,,,,False,,,,1,5,1,1,1.39385542419815E+018,1.39385542419815E+018,False,False,si,,,"{'media': [{'id': 1393855412223414274, 'id_str': '1393855412223414274', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/E1f4HMnVEAIh0Np.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1f4HMnVEAIh0Np.jpg', 'url': 'https://t.co/nYxhPJv7Iy', 'display_url': 'pic.twitter.com/nYxhPJv7Iy', 'expanded_url': 'https://twitter.com/Aruna_____/status/1393855424198152198/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 720, 'focus_rects': [{'x': 0, 'y': 0, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 88, 'y': 0, 'h': 720, 'w': 632}, {'x': 234, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 238, 'y': 120, 'h': 110, 'w': 110}]}, 'small': {'faces': [{'x': 224, 'y': 113, 'h': 103, 'w': 103}]}, 'orig': {'faces': [{'x': 238, 'y': 120, 'h': 110, 'w': 110}]}, 'large': {'faces': [{'x': 238, 'y': 120, 'h': 110, 'w': 110}]}}, 'media_key': '3_1393855412223414274', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 221, 'green': 210, 'blue': 208}, 'percentage': 56.88}, {'rgb': {'red': 215, 'green': 195, 'blue': 140}, 'percentage': 13.68}, {'rgb': {'red': 183, 'green': 123, 'blue': 89}, 'percentage': 6.86}, {'rgb': {'red': 24, 'green': 33, 'blue': 30}, 'percentage': 6.31}, {'rgb': {'red': 173, 'green': 184, 'blue': 202}, 'percentage': 5.68}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1393855416426061824, 'id_str': '1393855416426061824', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/E1f4HcRUYAAb-Lv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1f4HcRUYAAb-Lv.jpg', 'url': 'https://t.co/nYxhPJv7Iy', 'display_url': 'pic.twitter.com/nYxhPJv7Iy', 'expanded_url': 'https://twitter.com/Aruna_____/status/1393855424198152198/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 720, 'focus_rects': [{'x': 0, 'y': 0, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 632}, {'x': 18, 'y': 0, 'h': 720, 'w': 360}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 499, 'y': 70, 'h': 80, 'w': 80}, {'x': 302, 'y': 37, 'h': 86, 'w': 86}]}, 'small': {'faces': [{'x': 471, 'y': 66, 'h': 75, 'w': 75}, {'x': 285, 'y': 34, 'h': 81, 'w': 81}]}, 'large': {'faces': [{'x': 499, 'y': 70, 'h': 80, 'w': 80}, {'x': 302, 'y': 37, 'h': 86, 'w': 86}]}, 'orig': {'faces': [{'x': 499, 'y': 70, 'h': 80, 'w': 80}, {'x': 302, 'y': 37, 'h': 86, 'w': 86}]}}, 'media_key': '3_1393855416426061824', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 195, 'green': 189, 'blue': 197}, 'percentage': 46.68}, {'rgb': {'red': 36, 'green': 47, 'blue': 49}, 'percentage': 16.27}, {'rgb': {'red': 174, 'green': 135, 'blue': 103}, 'percentage': 6.54}, {'rgb': {'red': 52, 'green': 81, 'blue': 59}, 'percentage': 5.44}, {'rgb': {'red': 167, 'green': 180, 'blue': 98}, 'percentage': 3.81}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,0
63,1.39599730223435E+018,Sat May 22 06:57:47 +0000 2021,1.39599730223435E+018,1.39599730223435E+018,"ආණමඩුව කිට්ටුව දන්න කියන( නෑදෑ කෙනෙක්ගේ නෑයෝ) ගෙදරක  තාත්තා වත්තක් බලා ගන්න එක රස්සාවට කලේ,දැන් අවුරුද්දකට කිට්ටු වෙනවා පිළිකාවක් හැදුනා,දවස ගානේ බෙහෙත් විදින්න උනා. ඒ ගෙදරම දුවට දයවැඩියාව එක්ක තව ලෙඩක් ඇවිත් කකුල කපන්න උනා. අම්මට 300/400ට සීනි. කාලා බීලා හැදුනු ලෙඩ නෙමේ.",False,"[0, 272]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.17142636100248E+018,1.17142636100248E+018,,,,,False,,,,0,16,2,0,1.39599730223435E+018,1.39599730223435E+018,False,False,si,,"{'id': 1395997302234353665, 'id_str': '1395997302234353665'}",,,,,0
64,1.39358104532951E+018,Sat May 15 14:56:27 +0000 2021,1.39358104532951E+018,1.39358104532951E+018,@sara_sach ඔව් අපේ ලොකු නැන්දා බෝලානේ.. මද්දු තාත්තා බැරගම.. ඒ කාලේ ගියා.දැන්නම් යැවෙනවා අඩුයි ඉතින්..,False,"[11, 102]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sara_sach', 'name': 'සාරා', 'id': 1099874676, 'id_str': '1099874676', 'indices': [0, 10]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.39357872163478E+018,1.39357872163478E+018,1099874676,1099874676,sara_sach,150624162,150624162,,,,,False,,,,0,1,1,0,1.39342415121851E+018,1.39342415121851E+018,False,False,si,,,,,,,0
65,1.39374044269757E+018,Sun May 16 01:29:50 +0000 2021,1.39374044269757E+018,1.39374044269757E+018,@Ranindu_ ඔයා තාත්තා කෙනෙක් වෙන්නයි යන්නේ 🙂,False,"[10, 43]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ranindu_', 'name': 'RaNiYa \U0001f974', 'id': 1015323417392771072, 'id_str': '1015323417392771072', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39365617091356E+018,1.39365617091356E+018,1.01532341739277E+018,1.01532341739277E+018,Ranindu_,7.50011074762551E+017,7.50011074762551E+017,,,,,False,,,,0,1,1,0,1.39365617091356E+018,1.39365617091356E+018,False,False,si,,,,,,,0
