,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card
1269690581434990593,Sun Jun 07 17:59:58 +0000 2020,1269690581434990593,1269690581434990593,@Dagaya_ @CrizBale රෙද්දේ රෙවුනානේ ඉතිම් ඒ හුත්තිගේ 😂 ඉතින් ෆේක් එකෙන් හුකන්න ආවා. හරි දැන් අපේ උන් පටන් ගත්තා 😂🌺,False,"[19, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dagaya_', 'name': 'Ⓛⓐⓘⓨⓨⓐ 🇱🇰', 'id': 924544050996195329, 'id_str': '924544050996195329', 'indices': [0, 8]}, {'screen_name': 'CrizBale', 'name': 'ලසියා🐧🇱🇰 🇪🇸', 'id': 432130044, 'id_str': '432130044', 'indices': [9, 18]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2696901364989665e+18,1269690136498966531,9.245440509961953e+17,924544050996195329,Dagaya_,4867064842,4867064842,,,,,False,0,2,1,0,1269684297763442689,1269684297763442689,False,False,si,,,,,,,,,
1069818362543394818,Tue Dec 04 04:59:08 +0000 2018,1069818362543394818,1069818362543394818,"""අද ඉදන් අපි අමාත්‍යංශවල වැඩ කරනවා"" - රාජිත https://t.co/Umb95aTB1B",False,"[0, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Umb95aTB1B', 'expanded_url': 'https://ift.tt/2APkHqP', 'display_url': 'ift.tt/2APkHqP', 'indices': [44, 67]}]}","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,944981419897638912,944981419897638912,,,,,False,0,0,1,0,1069818362543394818,1069818362543394818,False,False,si,,False,True,,,,,,
1315288016789942273,Sun Oct 11 13:47:54 +0000 2020,1315288016789942273,1315288016789942273,Come hangout with me &gt; බිගෝ එකේ මහ එකා වර මෙහෙට බොගේ අම්මට හුකන්න 🤨🤨🤨👈 on #BIGOLIVE https://t.co/fhZ3zOZ28t https://t.co/6PoBydgtLx,False,"[0, 110]","{'hashtags': [{'text': 'BIGOLIVE', 'indices': [77, 86]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fhZ3zOZ28t', 'expanded_url': 'http://www.bigo.tv/sid/2449531269_1602424074_ecifdfhid_387535824?c=3&p=1&t=0&b=378225654', 'display_url': 'bigo.tv/sid/2449531269…', 'indices': [87, 110]}], 'media': [{'id': 1315288014365626379, 'id_str': '1315288014365626379', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/EkDXevmXkAsI9xr.png', 'media_url_https': 'https://pbs.twimg.com/media/EkDXevmXkAsI9xr.png', 'url': 'https://t.co/6PoBydgtLx', 'display_url': 'pic.twitter.com/6PoBydgtLx', 'expanded_url': 'https://twitter.com/spenderlvl37kwa/status/1315288016789942273/photo/1', 'type': 'photo', 'original_info': {'width': 748, 'height': 748, 'focus_rects': [{'x': 0, 'y': 183, 'h': 419, 'w': 748}, {'x': 0, 'y': 0, 'h': 748, 'w': 748}, {'x': 0, 'y': 0, 'h': 748, 'w': 656}, {'x': 18, 'y': 0, 'h': 748, 'w': 374}, {'x': 0, 'y': 0, 'h': 748, 'w': 748}]}, 'sizes': {'medium': {'w': 748, 'h': 748, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 748, 'h': 748, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://www.bigo.tv"" rel=""nofollow"">BIGO LIVE</a>",,,,,,1315113105412685824,1315113105412685824,,,,,False,0,0,0,0,1315288016789942273,1315288016789942273,False,False,si,,False,True,"{'media': [{'id': 1315288014365626379, 'id_str': '1315288014365626379', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/EkDXevmXkAsI9xr.png', 'media_url_https': 'https://pbs.twimg.com/media/EkDXevmXkAsI9xr.png', 'url': 'https://t.co/6PoBydgtLx', 'display_url': 'pic.twitter.com/6PoBydgtLx', 'expanded_url': 'https://twitter.com/spenderlvl37kwa/status/1315288016789942273/photo/1', 'type': 'photo', 'original_info': {'width': 748, 'height': 748, 'focus_rects': [{'x': 0, 'y': 183, 'h': 419, 'w': 748}, {'x': 0, 'y': 0, 'h': 748, 'w': 748}, {'x': 0, 'y': 0, 'h': 748, 'w': 656}, {'x': 18, 'y': 0, 'h': 748, 'w': 374}, {'x': 0, 'y': 0, 'h': 748, 'w': 748}]}, 'sizes': {'medium': {'w': 748, 'h': 748, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 748, 'h': 748, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1315288014365626379', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 219, 'green': 200, 'blue': 175}, 'percentage': 48.15}, {'rgb': {'red': 10, 'green': 24, 'blue': 18}, 'percentage': 18.51}, {'rgb': {'red': 183, 'green': 140, 'blue': 90}, 'percentage': 11.69}, {'rgb': {'red': 5, 'green': 31, 'blue': 60}, 'percentage': 11.25}, {'rgb': {'red': 211, 'green': 230, 'blue': 233}, 'percentage': 3.0}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,
1314170651150700545,Thu Oct 08 11:47:54 +0000 2020,1314170651150700545,1314170651150700545,SRI LANKAN POV FUCK (සිංහල)අමාරුවෙන් හොරෙන් හුකන්න ආවමත් නිදිනේ.ඇරියා රිදෙන්නම https://t.co/MqJ7vffsOv,False,"[0, 102]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MqJ7vffsOv', 'expanded_url': 'https://www.pornhub.com/view_video.php?viewkey=ph5f4911834d3f6', 'display_url': 'pornhub.com/view_video.php…', 'indices': [79, 102]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1153909522819235840,1153909522819235840,,,,,False,0,0,0,0,1314170651150700545,1314170651150700545,False,False,si,,False,True,,,,,,
1267795326297128963,Tue Jun 02 12:28:54 +0000 2020,1267795326297128963,1267795326297128963,"@irajonline @amilaik @NoizeNews @AzzamAmeen @Sesiri කැරි වේසිගෙ පුතා ලංකාවේ ජාතිවාදය අවුස්සපු හුකන්න තොට මේ ගැන
කාතා කරන්න කිසිම අයිතියක් නෑ",False,"[52, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [0, 11]}, {'screen_name': 'amilaik', 'name': 'Dr. Amila Kankanamge', 'id': 69895355, 'id_str': '69895355', 'indices': [12, 20]}, {'screen_name': 'NoizeNews', 'name': 'noizenews', 'id': 1245047811105648641, 'id_str': '1245047811105648641', 'indices': [21, 31]}, {'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': 140784400, 'id_str': '140784400', 'indices': [32, 43]}, {'screen_name': 'Sesiri', 'name': 'Sesiri Pathirane', 'id': 18423283, 'id_str': '18423283', 'indices': [44, 51]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.267710202649903e+18,1267710202649903109,124982587.0,124982587,irajonline,1012589160,1012589160,,,,,False,0,3,0,0,1267710202649903109,1267710202649903109,False,False,si,,,,,,,,,
1197965904123846661,Fri Nov 22 19:51:43 +0000 2019,1197965904123846661,1197965904123846661,"සමහර මිනිස්සුන්ට විසේසයෙන් ස්ත්‍රී ලිංග ප්‍රාර්ශ්වයන්ට  ඉක්මනින් හිතවත් උනාම උන් අපිව දානව කැටගරි කීපයකට

කපටියෙක්
මෝඩයෙක්
අසහනකාරයෙක්
රවට්ටලා හුකන්න බලන් ඉන්න එකෙක් 

ඔය එව්වගෙන් ටිකක් 😹",False,"[0, 187]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,894605555251073027,894605555251073027,,,,,False,0,3,1,0,1197965904123846661,1197965904123846661,False,False,si,,,,,,,,,
1360833665857560577,Sun Feb 14 06:10:03 +0000 2021,1360833665857560577,1360833665857560577,@baba_sau කිම්බ අද ඉරා ගනින් අපිටත් බලන්න හොදේ..,False,"[10, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baba_sau', 'name': 'සුබා Baba', 'id': 1331292327558610950, 'id_str': '1331292327558610950', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3608329217502822e+18,1360832921750282241,1.331292327558611e+18,1331292327558610950,baba_sau,1349340009069899776,1349340009069899776,,,,,False,0,1,2,0,1360832921750282241,1360832921750282241,False,False,si,,,,,,,,,
1053951183604264960,Sun Oct 21 10:08:38 +0000 2018,1053951183604264960,1053951183604264960,මම මේ හු*න ජීවිතයට වෛර කරනවා 😂🙌,False,"[0, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,135779262,135779262,,,,,False,1,31,3,2,1053951183604264960,1053951183604264960,False,False,si,,,,,,,,"{'id': 1053951183604264960, 'id_str': '1053951183604264960'}",
978206503537487873,Mon Mar 26 09:46:19 +0000 2018,978206503537487873,978206503537487873,@Rasthiyaduwa ගේ බූකියේ පරන ෆොටෝ ටික සෑ වෑව්...ඒ කාලේ සෑ වෑව්...😂🔫,False,"[0, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Rasthiyaduwa', 'name': 'රස්තියාදුකාරයා', 'id': 166556379, 'id_str': '166556379', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,166556379.0,166556379,Rasthiyaduwa,4632654077,4632654077,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,1,3,2,0,978206503537487873,978206503537487873,False,False,si,,,,,,,,,
1135869688380968960,Tue Jun 04 11:23:31 +0000 2019,1135869688380968960,1135869688380968960,@RusselArnold69 කුසල් මෙන්ඩිස්ට අම්මා එන්න කියලා 😒ඒකයි ගියේ,False,"[16, 59]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RusselArnold69', 'name': 'Russel Arnold', 'id': 456593827, 'id_str': '456593827', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1358694148788265e+18,1135869414878826496,456593827.0,456593827,RusselArnold69,3011316871,3011316871,,,,,False,0,1,2,0,1135869414878826496,1135869414878826496,False,False,si,,,,,,,,,
922883631995121666,Tue Oct 24 17:52:58 +0000 2017,922883631995121666,922883631995121666,@itzJambole නිදාගන්න....නිදාගෙන මොනවා කරන්නද මනුස්සයෝ...,False,"[12, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'itzJambole', 'name': 'тнαяιη∂υ ツ 🍥', 'id': 2483063340, 'id_str': '2483063340', 'indices': [0, 11]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",9.228797134664909e+17,922879713466490881,2483063340.0,2483063340,itzJambole,3759972254,3759972254,,,,,False,0,1,1,0,922879713466490881,922879713466490881,False,False,si,,,,,,,,,
1245256508822224896,Wed Apr 01 07:47:42 +0000 2020,1245256508822224896,1245256508822224896,@Huththakanna @PornhubModels @Pornhub ඔයා  ආසද මට හුකන්න .... මේ දවස් වල බැනේ නැත්තම් සලක බලන්න තිබ්බා,False,"[38, 102]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Huththakanna', 'name': 'suck pussy', 'id': 3235993063, 'id_str': '3235993063', 'indices': [0, 13]}, {'screen_name': 'PornhubModels', 'name': 'Pornhub Models', 'id': 117278137, 'id_str': '117278137', 'indices': [14, 28]}, {'screen_name': 'Pornhub', 'name': 'Pornhub ARIA', 'id': 74466455, 'id_str': '74466455', 'indices': [29, 37]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2452045668844708e+18,1245204566884470784,3235993063.0,3235993063,Huththakanna,1233486513461178369,1233486513461178369,,,,,False,0,0,1,0,1243408968480743424,1243408968480743424,False,False,si,,,,,,,,,
1256499132522471424,Sat May 02 08:21:52 +0000 2020,1256499132522471424,1256499132522471424,පෙරලගෙන හුකන්න ⁣හිතෙන කාම දෙන https://t.co/WWsi6ZVCdH via https://t.co/Qcz7ApMlBE,False,"[0, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WWsi6ZVCdH', 'expanded_url': 'https://youtu.be/9ZJSSwph4kU', 'display_url': 'youtu.be/9ZJSSwph4kU', 'indices': [30, 53]}], 'media': [{'id': 1256499120992329729, 'id_str': '1256499120992329729', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EW_7SxdWoAEclUT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EW_7SxdWoAEclUT.jpg', 'url': 'https://t.co/Qcz7ApMlBE', 'display_url': 'pic.twitter.com/Qcz7ApMlBE', 'expanded_url': 'https://twitter.com/BaduhubTv/status/1256499132522471424/photo/1', 'type': 'photo', 'original_info': {'width': 1920, 'height': 1076, 'focus_rects': [{'x': 0, 'y': 1, 'h': 1075, 'w': 1920}, {'x': 566, 'y': 0, 'h': 1076, 'w': 1076}, {'x': 632, 'y': 0, 'h': 1076, 'w': 944}, {'x': 835, 'y': 0, 'h': 1076, 'w': 538}, {'x': 0, 'y': 0, 'h': 1076, 'w': 1920}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1076, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 673, 'resize': 'fit'}, 'small': {'w': 680, 'h': 381, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 888, 'y': 33, 'h': 165, 'w': 165}, {'x': 1638, 'y': 61, 'h': 170, 'w': 170}]}, 'orig': {'faces': [{'x': 888, 'y': 33, 'h': 165, 'w': 165}, {'x': 1638, 'y': 61, 'h': 170, 'w': 170}]}, 'medium': {'faces': [{'x': 555, 'y': 20, 'h': 103, 'w': 103}, {'x': 1023, 'y': 38, 'h': 106, 'w': 106}]}, 'small': {'faces': [{'x': 314, 'y': 11, 'h': 58, 'w': 58}, {'x': 580, 'y': 21, 'h': 60, 'w': 60}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1243983798955585537,1243983798955585537,,,,,False,2,21,0,0,1256499132522471424,1256499132522471424,False,False,si,,False,True,"{'media': [{'id': 1256499120992329729, 'id_str': '1256499120992329729', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EW_7SxdWoAEclUT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EW_7SxdWoAEclUT.jpg', 'url': 'https://t.co/Qcz7ApMlBE', 'display_url': 'pic.twitter.com/Qcz7ApMlBE', 'expanded_url': 'https://twitter.com/BaduhubTv/status/1256499132522471424/photo/1', 'type': 'photo', 'original_info': {'width': 1920, 'height': 1076, 'focus_rects': [{'x': 0, 'y': 1, 'h': 1075, 'w': 1920}, {'x': 566, 'y': 0, 'h': 1076, 'w': 1076}, {'x': 632, 'y': 0, 'h': 1076, 'w': 944}, {'x': 835, 'y': 0, 'h': 1076, 'w': 538}, {'x': 0, 'y': 0, 'h': 1076, 'w': 1920}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1076, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 673, 'resize': 'fit'}, 'small': {'w': 680, 'h': 381, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 888, 'y': 33, 'h': 165, 'w': 165}, {'x': 1638, 'y': 61, 'h': 170, 'w': 170}]}, 'orig': {'faces': [{'x': 888, 'y': 33, 'h': 165, 'w': 165}, {'x': 1638, 'y': 61, 'h': 170, 'w': 170}]}, 'medium': {'faces': [{'x': 555, 'y': 20, 'h': 103, 'w': 103}, {'x': 1023, 'y': 38, 'h': 106, 'w': 106}]}, 'small': {'faces': [{'x': 314, 'y': 11, 'h': 58, 'w': 58}, {'x': 580, 'y': 21, 'h': 60, 'w': 60}]}}, 'media_key': '3_1256499120992329729', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 236, 'green': 241, 'blue': 247}, 'percentage': 51.15}, {'rgb': {'red': 187, 'green': 140, 'blue': 119}, 'percentage': 13.42}, {'rgb': {'red': 237, 'green': 66, 'blue': 35}, 'percentage': 12.08}, {'rgb': {'red': 18, 'green': 32, 'blue': 52}, 'percentage': 8.41}, {'rgb': {'red': 96, 'green': 67, 'blue': 64}, 'percentage': 2.8}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,
1159355285191966720,Thu Aug 08 06:46:54 +0000 2019,1159355285191966720,1159355285191966720,"හිජාබය ඇඳගෙන ඇවිල්ලා උසස් පෙළ විභාගය වංචා කරලා

https://t.co/7CHSrFPmaE https://t.co/ta6HfaSewb",False,"[0, 71]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7CHSrFPmaE', 'expanded_url': 'https://mawbima.lk/news-more/24239', 'display_url': 'mawbima.lk/news-more/24239', 'indices': [48, 71]}], 'media': [{'id': 1159355279231922177, 'id_str': '1159355279231922177', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/EBbbe-MXsAE5doV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBbbe-MXsAE5doV.jpg', 'url': 'https://t.co/ta6HfaSewb', 'display_url': 'pic.twitter.com/ta6HfaSewb', 'expanded_url': 'https://twitter.com/mawbimaonline/status/1159355285191966720/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 600, 'focus_rects': [{'x': 0, 'y': 152, 'h': 448, 'w': 800}, {'x': 200, 'y': 0, 'h': 600, 'w': 600}, {'x': 274, 'y': 0, 'h': 600, 'w': 526}, {'x': 470, 'y': 0, 'h': 600, 'w': 300}, {'x': 0, 'y': 0, 'h': 600, 'w': 800}]}, 'sizes': {'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'orig': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'medium': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'small': {'faces': [{'x': 413, 'y': 6, 'h': 39, 'w': 39}]}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,3022042728,3022042728,,,,,False,26,75,19,9,1159355285191966720,1159355285191966720,False,False,si,,False,True,"{'media': [{'id': 1159355279231922177, 'id_str': '1159355279231922177', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/EBbbe-MXsAE5doV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBbbe-MXsAE5doV.jpg', 'url': 'https://t.co/ta6HfaSewb', 'display_url': 'pic.twitter.com/ta6HfaSewb', 'expanded_url': 'https://twitter.com/mawbimaonline/status/1159355285191966720/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 600, 'focus_rects': [{'x': 0, 'y': 152, 'h': 448, 'w': 800}, {'x': 200, 'y': 0, 'h': 600, 'w': 600}, {'x': 274, 'y': 0, 'h': 600, 'w': 526}, {'x': 470, 'y': 0, 'h': 600, 'w': 300}, {'x': 0, 'y': 0, 'h': 600, 'w': 800}]}, 'sizes': {'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'orig': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'medium': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'small': {'faces': [{'x': 413, 'y': 6, 'h': 39, 'w': 39}]}}, 'media_key': '3_1159355279231922177', 'ext_media_color': {'palette': [{'rgb': {'red': 185, 'green': 188, 'blue': 187}, 'percentage': 40.86}, {'rgb': {'red': 43, 'green': 33, 'blue': 27}, 'percentage': 29.89}, {'rgb': {'red': 159, 'green': 117, 'blue': 101}, 'percentage': 14.05}, {'rgb': {'red': 95, 'green': 126, 'blue': 99}, 'percentage': 3.39}, {'rgb': {'red': 77, 'green': 49, 'blue': 27}, 'percentage': 2.85}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,
1159428956077953024,Thu Aug 08 11:39:38 +0000 2019,1159428956077953024,1159428956077953024,@stranshad අනේ හුකන්න කියහන්.,False,"[11, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stranshad', 'name': 'Sanik Thuransha', 'id': 401184754, 'id_str': '401184754', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0539956744951112e+18,1053995674495111168,401184754.0,401184754,stranshad,189878124,189878124,,,,,False,0,1,0,0,1053995674495111168,1053995674495111168,False,False,si,,,,,,,,,
1240976284064325635,Fri Mar 20 12:19:37 +0000 2020,1240976284064325635,1240976284064325635,කෝච්චි වල සෙනඟ පිරිලා 6ට කලින් ගෙදර යන්න 😶,False,"[0, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4191134834,4191134834,,,,,False,0,21,1,1,1240976284064325635,1240976284064325635,False,False,si,,,,,,,,,
1229649087961718784,Tue Feb 18 06:09:23 +0000 2020,1229649087961718784,1229649087961718784,@TechyTee Fuck සභ්‍ය වන අතර හුකන්න අසභ්‍ය වේ 😂,False,"[10, 46]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TechyTee', 'name': 'Techy Bunty 🇱🇰', 'id': 36982927, 'id_str': '36982927', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3.8488631127166976e+17,384886311271669760,36982927.0,36982927,TechyTee,462219172,462219172,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,2,3,0,384886311271669760,384886311271669760,False,False,si,,,,,,,,,
1279934685024530434,Mon Jul 06 00:26:23 +0000 2020,1279934685024530434,1279934685024530434,@indika27 මව් කුසෙන් අම්මා කෙනෙක් ගේ නෙමයි. උට්ටෝ තොට ලයික් ගන්න බැරි නම් රිලා ගැනිගේ පුක අස්සේ හැන්ගියන්. මෙතන පකේ වැඩ කරන්නේ නැතිව. දන්නේ නැත්නම් තමන්ව ප්‍රොමෝට් කරන්න පාසල් පල තෝ පකේ. හුකන්න තියා ගන්න එපා. තෝ නපුන්සකයා තොගේ tl එකේ ඕනෑ උට්ටටක් දා ගනින් ලයික්‌ නැති උනත් මට පයියක් ද ටෝ,False,"[10, 286]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'indika27', 'name': 'Amila Chathuranga', 'id': 150624162, 'id_str': '150624162', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2798821485148406e+18,1279882148514840579,150624162.0,150624162,indika27,1138703197109985281,1138703197109985281,,,,,False,0,0,0,0,1279603736244113408,1279603736244113408,False,False,si,,,,,,,,,
1205722975863017472,Sat Dec 14 05:35:33 +0000 2019,1205722975863017472,1205722975863017472,@DocaAyya හුකන්න ඩොකා,False,"[10, 21]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DocaAyya', 'name': '.', 'id': 158389439, 'id_str': '158389439', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.205716191844528e+18,1205716191844528128,158389439.0,158389439,DocaAyya,246224922,246224922,,,,,False,0,0,1,0,1205708264568168448,1205708264568168448,False,False,si,,,,,,,,,
1176542521226219520,Tue Sep 24 17:02:50 +0000 2019,1176542521226219520,1176542521226219520,මාලුපාන් හුකන්න ලෑස්ති වෙන්නෙපා 🤣🤣🤣,False,"[0, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,407621077,407621077,,,,,False,0,0,0,1,1176542521226219520,1176542521226219520,False,False,si,,,,,,,,,
