,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,possibly_sensitive,possibly_sensitive_editable,card,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,extended_entities,self_thread
1389795353881288705,Wed May 05 04:13:28 +0000 2021,1389795353881288705,1389795353881288705,@NisaliPathirana Ex කරනවා අැති text...ඔයාගේ යාලුවා best😬🤭,False,"[17, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NisaliPathirana', 'name': 'Nisali Pathirana 🌸', 'id': 1177011554069483522, 'id_str': '1177011554069483522', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38954213468928e+18,1389542134689280010,1.1770115540694835e+18,1177011554069483522,NisaliPathirana,1311111507346825216,1311111507346825216,,,,,False,0,1,0,0,1389542134689280010,1389542134689280010,False,False,,,,si,,,,,,
1389328411613569024,Mon May 03 21:18:00 +0000 2021,1389328411613569024,1389328411613569024,Thank you 🥺,False,"[0, 11]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,623929922,623929922,,,,,True,0,5,0,0,1389328411613569024,1389328411613569024,False,False,,,,en,,1.3892797958595256e+18,1389279795859525635,"{'url': 'https://t.co/cEt8JxBO2y', 'expanded': 'https://twitter.com/Thish_D/status/1389279795859525635', 'display': 'twitter.com/Thish_D/status…'}",,
1388344748407103490,Sat May 01 04:09:16 +0000 2021,1388344748407103490,1388344748407103490,@NightWingzzz Artel ecac gamuthe,False,"[14, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3883444403606282e+18,1388344440360628225,2369956382.0,2369956382,NightWingzzz,623929922,623929922,,,,,False,0,0,1,0,1388344440360628225,1388344440360628225,False,False,,,,en,,,,,,
1389571396997500932,Tue May 04 13:23:32 +0000 2021,1389571396997500932,1389571396997500932,@dil_jayarathne @Tikiri_ හුත්තෙක් ? 🤔,False,"[25, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dil_jayarathne', 'name': '⚰️ø¤☠️۩👹️ඇට කටුස්👹️۩☠️ø¤⚰️', 'id': 1058556126566875137, 'id_str': '1058556126566875137', 'indices': [0, 15]}, {'screen_name': 'Tikiri_', 'name': 'Thamaru! 😏', 'id': 176651477, 'id_str': '176651477', 'indices': [16, 24]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3895694673870275e+18,1389569467387027457,1.0585561265668751e+18,1058556126566875137,dil_jayarathne,429624563,429624563,,,,,False,0,0,3,0,1389560996398649355,1389560996398649355,False,False,,,,si,,,,,,
1389923360721620992,Wed May 05 12:42:07 +0000 2021,1389923360721620992,1389923360721620992,Sometimes even i cant tell the difference between my forgiveness and powerlessness,False,"[0, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,623929922,623929922,,,,,False,0,2,0,0,1389923360721620992,1389923360721620992,False,False,,,,en,,,,,,
1389808199751016449,Wed May 05 05:04:30 +0000 2021,1389808199751016449,1389808199751016449,කාලෙකට උඩ තියාගෙන අරගෙන යනවා https://t.co/N4xCujSQj2,False,"[0, 28]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1389808196470992896, 'id_str': '1389808196470992896', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/E0mXMPCUcAAs6Rt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0mXMPCUcAAs6Rt.jpg', 'url': 'https://t.co/N4xCujSQj2', 'display_url': 'pic.twitter.com/N4xCujSQj2', 'expanded_url': 'https://twitter.com/PrasadJSen/status/1389808199751016449/photo/1', 'type': 'photo', 'original_info': {'width': 715, 'height': 2048, 'focus_rects': [{'x': 0, 'y': 55, 'h': 400, 'w': 715}, {'x': 0, 'y': 0, 'h': 715, 'w': 715}, {'x': 0, 'y': 0, 'h': 815, 'w': 715}, {'x': 0, 'y': 0, 'h': 1430, 'w': 715}, {'x': 0, 'y': 0, 'h': 2048, 'w': 715}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 715, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 237, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 419, 'h': 1200, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 328, 'y': 934, 'h': 78, 'w': 78}, {'x': 98, 'y': 128, 'h': 94, 'w': 94}, {'x': 370, 'y': 132, 'h': 96, 'w': 96}, {'x': 152, 'y': 1888, 'h': 88, 'w': 88}]}, 'large': {'faces': [{'x': 328, 'y': 934, 'h': 78, 'w': 78}, {'x': 98, 'y': 128, 'h': 94, 'w': 94}, {'x': 370, 'y': 132, 'h': 96, 'w': 96}, {'x': 152, 'y': 1888, 'h': 88, 'w': 88}]}, 'small': {'faces': [{'x': 108, 'y': 309, 'h': 25, 'w': 25}, {'x': 32, 'y': 42, 'h': 31, 'w': 31}, {'x': 122, 'y': 43, 'h': 31, 'w': 31}, {'x': 50, 'y': 625, 'h': 29, 'w': 29}]}, 'medium': {'faces': [{'x': 192, 'y': 547, 'h': 45, 'w': 45}, {'x': 57, 'y': 75, 'h': 55, 'w': 55}, {'x': 216, 'y': 77, 'h': 56, 'w': 56}, {'x': 89, 'y': 1106, 'h': 51, 'w': 51}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,276019005,276019005,,,,,False,1,17,0,2,1389808199751016449,1389808199751016449,False,False,False,True,,si,,,,,"{'media': [{'id': 1389808196470992896, 'id_str': '1389808196470992896', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/E0mXMPCUcAAs6Rt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E0mXMPCUcAAs6Rt.jpg', 'url': 'https://t.co/N4xCujSQj2', 'display_url': 'pic.twitter.com/N4xCujSQj2', 'expanded_url': 'https://twitter.com/PrasadJSen/status/1389808199751016449/photo/1', 'type': 'photo', 'original_info': {'width': 715, 'height': 2048, 'focus_rects': [{'x': 0, 'y': 55, 'h': 400, 'w': 715}, {'x': 0, 'y': 0, 'h': 715, 'w': 715}, {'x': 0, 'y': 0, 'h': 815, 'w': 715}, {'x': 0, 'y': 0, 'h': 1430, 'w': 715}, {'x': 0, 'y': 0, 'h': 2048, 'w': 715}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 715, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 237, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 419, 'h': 1200, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 328, 'y': 934, 'h': 78, 'w': 78}, {'x': 98, 'y': 128, 'h': 94, 'w': 94}, {'x': 370, 'y': 132, 'h': 96, 'w': 96}, {'x': 152, 'y': 1888, 'h': 88, 'w': 88}]}, 'large': {'faces': [{'x': 328, 'y': 934, 'h': 78, 'w': 78}, {'x': 98, 'y': 128, 'h': 94, 'w': 94}, {'x': 370, 'y': 132, 'h': 96, 'w': 96}, {'x': 152, 'y': 1888, 'h': 88, 'w': 88}]}, 'small': {'faces': [{'x': 108, 'y': 309, 'h': 25, 'w': 25}, {'x': 32, 'y': 42, 'h': 31, 'w': 31}, {'x': 122, 'y': 43, 'h': 31, 'w': 31}, {'x': 50, 'y': 625, 'h': 29, 'w': 29}]}, 'medium': {'faces': [{'x': 192, 'y': 547, 'h': 45, 'w': 45}, {'x': 57, 'y': 75, 'h': 55, 'w': 55}, {'x': 216, 'y': 77, 'h': 56, 'w': 56}, {'x': 89, 'y': 1106, 'h': 51, 'w': 51}]}}, 'media_key': '3_1389808196470992896', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 157, 'green': 157, 'blue': 161}, 'percentage': 77.47}, {'rgb': {'red': 61, 'green': 64, 'blue': 89}, 'percentage': 16.48}, {'rgb': {'red': 122, 'green': 114, 'blue': 49}, 'percentage': 4.74}, {'rgb': {'red': 96, 'green': 92, 'blue': 52}, 'percentage': 0.83}, {'rgb': {'red': 197, 'green': 196, 'blue': 201}, 'percentage': 0.45}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",
1388344481959661568,Sat May 01 04:08:13 +0000 2021,1388344481959661568,1388344481959661568,@dialoglk 17,False,"[10, 12]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dialoglk', 'name': 'Dialog Axiata', 'id': 16510448, 'id_str': '16510448', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3880932727576617e+18,1388093272757661696,16510448.0,16510448,dialoglk,623929922,623929922,,,,,False,0,0,0,0,1388093272757661696,1388093272757661696,False,False,,,,und,,,,,,
1388858557546729474,Sun May 02 14:10:58 +0000 2021,1388858557546729474,1388858557546729474,අඩෝ බොක්ක උඹෙ නම මොකක්ද.?,False,"[0, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,4632654077,4632654077,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,19,5,0,1388858557546729474,1388858557546729474,False,False,,,,si,,,,,,
1387778711714373632,Thu Apr 29 14:40:03 +0000 2021,1387778711714373632,1387778711714373632,@Thish_D @maalupaan මූට කිසිම control එකක් නෑ. 😂,False,"[20, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Thish_D', 'name': 'පරාර්තකාමී කරුණාවන්ත යාලුවා', 'id': 623929922, 'id_str': '623929922', 'indices': [0, 8]}, {'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [9, 19]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3877785137936876e+18,1387778513793687556,623929922.0,623929922,Thish_D,176651477,176651477,,,,,False,0,0,1,0,1387778513793687556,1387778513793687556,False,False,,,,si,,,,,,
1389492972983668736,Tue May 04 08:11:54 +0000 2021,1389492972983668736,1389492972983668736,@lahirunirmala @AmIsoSweet @NightWingzzz ඔය ආසයි බයයි සීන් එකේ 😂,False,"[41, 64]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lahirunirmala', 'name': 'Hiru', 'id': 33105446, 'id_str': '33105446', 'indices': [0, 14]}, {'screen_name': 'AmIsoSweet', 'name': 'Dinal', 'id': 429624563, 'id_str': '429624563', 'indices': [15, 26]}, {'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [27, 40]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3894922259527393e+18,1389492225952739331,33105446.0,33105446,lahirunirmala,623929922,623929922,,,,,False,0,0,1,0,1389451398853455872,1389451398853455872,False,False,,,,si,,,,,,
1389469815014772741,Tue May 04 06:39:53 +0000 2021,1389469815014772741,1389469815014772741,දිනාලයා ට්වීට් එක ඩිලීට් කරනවා දැන්,False,"[0, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,2369956382,2369956382,,,,,True,0,0,1,0,1389469815014772741,1389469815014772741,False,False,,,,si,,1.389469585850585e+18,1389469585850585089,"{'url': 'https://t.co/dBT2TO3JXR', 'expanded': 'https://twitter.com/Thish_D/status/1389469585850585089', 'display': 'twitter.com/Thish_D/status…'}",,
1388820815941144576,Sun May 02 11:41:00 +0000 2021,1388820815941144576,1388820815941144576,I don’t find this prank funny. 🤷🏽‍♂️🤷🏽‍♂️. https://t.co/Qk2qFdyivB,False,"[0, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1388820668654014465, 'id_str': '1388820668654014465', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1388820668654014465/pu/img/cCzbwOaWmmh8ckd4.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1388820668654014465/pu/img/cCzbwOaWmmh8ckd4.jpg', 'url': 'https://t.co/Qk2qFdyivB', 'display_url': 'pic.twitter.com/Qk2qFdyivB', 'expanded_url': 'https://twitter.com/KasunKoswattha/status/1388820815941144576/video/1', 'type': 'photo', 'original_info': {'width': 888, 'height': 500}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 888, 'h': 500, 'resize': 'fit'}, 'medium': {'w': 888, 'h': 500, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,327293824,327293824,,,,,False,1,54,20,6,1388820815941144576,1388820815941144576,False,False,False,True,,en,,,,,"{'media': [{'id': 1388820668654014465, 'id_str': '1388820668654014465', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1388820668654014465/pu/img/cCzbwOaWmmh8ckd4.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1388820668654014465/pu/img/cCzbwOaWmmh8ckd4.jpg', 'url': 'https://t.co/Qk2qFdyivB', 'display_url': 'pic.twitter.com/Qk2qFdyivB', 'expanded_url': 'https://twitter.com/KasunKoswattha/status/1388820815941144576/video/1', 'type': 'video', 'original_info': {'width': 888, 'height': 500}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 888, 'h': 500, 'resize': 'fit'}, 'medium': {'w': 888, 'h': 500, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [222, 125], 'duration_millis': 69820, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1388820668654014465/pu/pl/1gxTDJNmp6ssai6J.m3u8?tag=12'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1388820668654014465/pu/vid/888x500/Hxc7qbtKKEbk8sZ5.mp4?tag=12'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1388820668654014465/pu/vid/478x270/b3AWIQdm-1JfvZxG.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1388820668654014465/pu/vid/638x360/i094EyOUJjpvG4BP.mp4?tag=12'}]}, 'features': {}, 'media_key': '7_1388820668654014465', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 40, 'green': 46, 'blue': 38}, 'percentage': 36.97}, {'rgb': {'red': 144, 'green': 145, 'blue': 146}, 'percentage': 16.34}, {'rgb': {'red': 60, 'green': 95, 'blue': 50}, 'percentage': 11.72}, {'rgb': {'red': 134, 'green': 177, 'blue': 101}, 'percentage': 7.24}, {'rgb': {'red': 55, 'green': 30, 'blue': 33}, 'percentage': 5.21}]}, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '1689'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",
1389093278327336965,Mon May 03 05:43:40 +0000 2021,1389093278327336965,1389093278327336965,අඩෝ ඌ මෙහෙ උනා නං අපේ එවුන් හොයාගෙන ගිහින් උගෙ ඉස්සරහට යන්නෙ 😂,False,"[0, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,623929922,623929922,,,,,True,0,4,0,0,1389093278327336965,1389093278327336965,False,False,,,,si,,1.3888208159411446e+18,1388820815941144576,"{'url': 'https://t.co/3R7bNhCcoJ', 'expanded': 'https://twitter.com/KasunKoswattha/status/1388820815941144576', 'display': 'twitter.com/KasunKoswattha…'}",,
1388344646619697152,Sat May 01 04:08:52 +0000 2021,1388344646619697152,1388344646619697152,@dialoglk 24,False,"[10, 12]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dialoglk', 'name': 'Dialog Axiata', 'id': 16510448, 'id_str': '16510448', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3880932727576617e+18,1388093272757661696,16510448.0,16510448,dialoglk,623929922,623929922,,,,,False,0,0,0,0,1388093272757661696,1388093272757661696,False,False,,,,und,,,,,,
1389581784078176258,Tue May 04 14:04:49 +0000 2021,1389581784078176258,1389581784078176258,@AmIsoSweet @dil_jayarathne @Tikiri_ හුත්තෙක් වෙන්ඩ දිනාල් 😌,False,"[37, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AmIsoSweet', 'name': 'Dinal', 'id': 429624563, 'id_str': '429624563', 'indices': [0, 11]}, {'screen_name': 'dil_jayarathne', 'name': '⚰️ø¤☠️۩👹️ඇට කටුස්👹️۩☠️ø¤⚰️', 'id': 1058556126566875137, 'id_str': '1058556126566875137', 'indices': [12, 27]}, {'screen_name': 'Tikiri_', 'name': 'Thamaru! 😏', 'id': 176651477, 'id_str': '176651477', 'indices': [28, 36]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.389571396997501e+18,1389571396997500932,429624563.0,429624563,AmIsoSweet,623929922,623929922,,,,,False,0,1,0,0,1389560996398649355,1389560996398649355,False,False,,,,si,,,,,,
1388344433469399045,Sat May 01 04:08:01 +0000 2021,1388344433469399045,1388344433469399045,@dialoglk 14,False,"[10, 12]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dialoglk', 'name': 'Dialog Axiata', 'id': 16510448, 'id_str': '16510448', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3880932727576617e+18,1388093272757661696,16510448.0,16510448,dialoglk,623929922,623929922,,,,,False,0,0,0,0,1388093272757661696,1388093272757661696,False,False,,,,und,,,,,,
1388344613312757762,Sat May 01 04:08:44 +0000 2021,1388344613312757762,1388344613312757762,@dialoglk 22,False,"[10, 12]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dialoglk', 'name': 'Dialog Axiata', 'id': 16510448, 'id_str': '16510448', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3880932727576617e+18,1388093272757661696,16510448.0,16510448,dialoglk,623929922,623929922,,,,,False,0,0,0,0,1388093272757661696,1388093272757661696,False,False,,,,und,,,,,,
1388205995499741185,Fri Apr 30 18:57:55 +0000 2021,1388205995499741185,1388205995499741185,What's your favourite sinhala song?,False,"[0, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1324048778987450368,1324048778987450368,,,,,False,1,176,71,62,1388205995499741185,1388205995499741185,False,False,,,,en,,,,,,
1385209110228967426,Thu Apr 22 12:29:22 +0000 2021,1385209110228967426,1385209110228967426,"දවසේ පාඩම ______ 👇
ඔබ කෙදිනක හෝ බැදීමක් ලංකර ගැනීමට උත්සාහ කරන්නේද...එදා සිට ඔබේ නිදහස උබට අහිමි වනු ඇත.
ඔබ විශාල ලෙස ආදරය කරන්නේද...නැත්නම් යම්කිසි සහෝදර ප්‍රේමයකට බැදුනේද....එයද යම් දිනක උබව බිමට දමයි,එම නිසා ආදරයෙන් කිසිවක් ලංකර ගත්තද ඒවාට ගොඩක් ආදරය නොකරන්න....නොසිතන්න.",False,"[0, 274]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1274882685836521473,1274882685836521473,,,,,False,1,10,0,1,1385209110228967426,1385209110228967426,False,False,,,,si,,,,,,
1389866339926347778,Wed May 05 08:55:32 +0000 2021,1389866339926347778,1389866339926347778,@AshwinP60082350 @hashhCM 😂 ශැපක් ගන්නව වගේ අපේම කවුරු හරි 😂,False,"[26, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AshwinP60082350', 'name': 'Ashwin Patel', 'id': 1368955416395227141, 'id_str': '1368955416395227141', 'indices': [0, 16]}, {'screen_name': 'hashhCM', 'name': 'hashh C.M', 'id': 318225884, 'id_str': '318225884', 'indices': [17, 25]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3898451804050924e+18,1389845180405092361,1.3689554163952271e+18,1368955416395227141,AshwinP60082350,623929922,623929922,,,,,False,0,0,1,0,1389845023605149698,1389845023605149698,False,False,,,,si,,,,,,
1389925885369745408,Wed May 05 12:52:09 +0000 2021,1389925885369745408,1389925885369745408,@Ruw_n life was testing me since the day i born ruwana 😁 eventually everyone gets tired i guess,False,"[7, 95]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ruw_n', 'name': 'Ruwan', 'id': 609759096, 'id_str': '609759096', 'indices': [0, 6]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.38992524520568e+18,1389925245205680129,609759096.0,609759096,Ruw_n,623929922,623929922,,,,,False,0,1,1,0,1389922233305370631,1389922233305370631,False,False,,,,en,,,,,,
1388325760197296130,Sat May 01 02:53:49 +0000 2021,1388325760197296130,1388325760197296130,@25ShadesOfBrown *ඉනට අත් දෙක තියාගෙන ඉන්න මනුස්සයගෙ gif එක*,False,"[17, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '25ShadesOfBrown', 'name': 'chichiᥫ᭡🇨🇦', 'id': 480050024, 'id_str': '480050024', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3883256298090783e+18,1388325629809078273,480050024.0,480050024,25ShadesOfBrown,623929922,623929922,,,,,False,0,0,1,0,1388322976739872770,1388322976739872770,False,False,,,,si,,,,,,
1389452776267264005,Tue May 04 05:32:11 +0000 2021,1389452776267264005,1389452776267264005,@thecalculuspun එයාගෙ යාලුවා කියලා දාපන්කො උබ එහෙනම් 😅😅,False,"[16, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thecalculuspun', 'name': 'Calculus is unavailable', 'id': 1231583677869588480, 'id_str': '1231583677869588480', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3894520274328166e+18,1389452027432816640,1.2315836778695885e+18,1231583677869588480,thecalculuspun,70366634,70366634,,,,,False,0,0,0,0,1389433488739246080,1389433488739246080,False,False,,,,si,,,,,,
1387778874839339008,Thu Apr 29 14:40:42 +0000 2021,1387778874839339008,1387778874839339008,@Tikiri_ @maalupaan ඒ උනාට කොත්තුවක් කද්දි ම්ම්ම්ම්ම්ම්ම්,False,"[20, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Tikiri_', 'name': 'Thamaru! 😏', 'id': 176651477, 'id_str': '176651477', 'indices': [0, 8]}, {'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [9, 19]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3877787117143736e+18,1387778711714373632,176651477.0,176651477,Tikiri_,623929922,623929922,,,,,False,0,0,1,0,1387778513793687556,1387778513793687556,False,False,,,,si,,,,,,
1389421018033258501,Tue May 04 03:25:59 +0000 2021,1389421018033258501,1389421018033258501,පුළුවන් ... අවුරුදු ගානක් තිස්සේ මගේ හොඳම යාලුවා කොල්ලෙක් ...!!,False,"[0, 63]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,973212683007819776,973212683007819776,,,,,True,0,26,4,0,1389421018033258501,1389421018033258501,False,False,,,,si,,1.3893893523172966e+18,1389389352317296643,"{'url': 'https://t.co/7ZEbzCpLUv', 'expanded': 'https://twitter.com/iamnishui/status/1389389352317296643', 'display': 'twitter.com/iamnishui/stat…'}",,
1389330512079060993,Mon May 03 21:26:21 +0000 2021,1389330512079060993,1389330512079060993,@da_sukiya Ai yako sindu keeyak kiwwada ❤️,False,"[11, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'da_sukiya', 'name': 'Sukiya', 'id': 181142874, 'id_str': '181142874', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.389329990462808e+18,1389329990462808066,181142874.0,181142874,da_sukiya,623929922,623929922,,,,,False,0,1,1,0,1389329990462808066,1389329990462808066,False,False,,,,hi,,,,,,
1389476002980450306,Tue May 04 07:04:28 +0000 2021,1389476002980450306,1389476002980450306,@25ShadesOfBrown @dil_jayarathne duuudee 😂,False,"[33, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '25ShadesOfBrown', 'name': 'chichiᥫ᭡🇨🇦', 'id': 480050024, 'id_str': '480050024', 'indices': [0, 16]}, {'screen_name': 'dil_jayarathne', 'name': '⚰️ø¤☠️۩👹️ඇට කටුස්👹️۩☠️ø¤⚰️', 'id': 1058556126566875137, 'id_str': '1058556126566875137', 'indices': [17, 32]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3894740555819622e+18,1389474055581962241,480050024.0,480050024,25ShadesOfBrown,623929922,623929922,,,,,False,0,0,1,0,1389452223038443525,1389452223038443525,False,False,,,,en,,,,,,
