,created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,possibly_sensitive,possibly_sensitive_editable,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card
1393808181730562049,Sun May 16 05:59:00 +0000 2021,1393808181730562049,1393808181730562049,Hmm.. 😊 yummy.. 😋 අම්මා හදපු Vegetable Soup එක... 🍵 https://t.co/NdLr49faQt,False,"[0, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1393808179423633409, 'id_str': '1393808179423633409', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/E1fNJ4uUYAE40kp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1fNJ4uUYAE40kp.jpg', 'url': 'https://t.co/NdLr49faQt', 'display_url': 'pic.twitter.com/NdLr49faQt', 'expanded_url': 'https://twitter.com/nisansalatalent/status/1393808181730562049/photo/1', 'type': 'photo', 'original_info': {'width': 972, 'height': 745, 'focus_rects': [{'x': 0, 'y': 201, 'h': 544, 'w': 972}, {'x': 0, 'y': 0, 'h': 745, 'w': 745}, {'x': 0, 'y': 0, 'h': 745, 'w': 654}, {'x': 0, 'y': 0, 'h': 745, 'w': 373}, {'x': 0, 'y': 0, 'h': 745, 'w': 972}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 972, 'h': 745, 'resize': 'fit'}, 'small': {'w': 680, 'h': 521, 'resize': 'fit'}, 'medium': {'w': 972, 'h': 745, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 874, 'y': 215, 'h': 66, 'w': 66}]}, 'orig': {'faces': [{'x': 874, 'y': 215, 'h': 66, 'w': 66}]}, 'small': {'faces': [{'x': 611, 'y': 150, 'h': 46, 'w': 46}]}, 'medium': {'faces': [{'x': 874, 'y': 215, 'h': 66, 'w': 66}]}}}]}","{'media': [{'id': 1393808179423633409, 'id_str': '1393808179423633409', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/E1fNJ4uUYAE40kp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1fNJ4uUYAE40kp.jpg', 'url': 'https://t.co/NdLr49faQt', 'display_url': 'pic.twitter.com/NdLr49faQt', 'expanded_url': 'https://twitter.com/nisansalatalent/status/1393808181730562049/photo/1', 'type': 'photo', 'original_info': {'width': 972, 'height': 745, 'focus_rects': [{'x': 0, 'y': 201, 'h': 544, 'w': 972}, {'x': 0, 'y': 0, 'h': 745, 'w': 745}, {'x': 0, 'y': 0, 'h': 745, 'w': 654}, {'x': 0, 'y': 0, 'h': 745, 'w': 373}, {'x': 0, 'y': 0, 'h': 745, 'w': 972}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 972, 'h': 745, 'resize': 'fit'}, 'small': {'w': 680, 'h': 521, 'resize': 'fit'}, 'medium': {'w': 972, 'h': 745, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 874, 'y': 215, 'h': 66, 'w': 66}]}, 'orig': {'faces': [{'x': 874, 'y': 215, 'h': 66, 'w': 66}]}, 'small': {'faces': [{'x': 611, 'y': 150, 'h': 46, 'w': 46}]}, 'medium': {'faces': [{'x': 874, 'y': 215, 'h': 66, 'w': 66}]}}, 'media_key': '3_1393808179423633409', 'ext_media_color': {'palette': [{'rgb': {'red': 188, 'green': 194, 'blue': 184}, 'percentage': 43.67}, {'rgb': {'red': 146, 'green': 114, 'blue': 61}, 'percentage': 42.15}, {'rgb': {'red': 122, 'green': 115, 'blue': 81}, 'percentage': 6.16}, {'rgb': {'red': 172, 'green': 97, 'blue': 31}, 'percentage': 4.15}, {'rgb': {'red': 157, 'green': 113, 'blue': 47}, 'percentage': 1.2}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,725944919798358017,725944919798358017,,,"{'id': '07d9e74ab7484003', 'url': 'https://api.twitter.com/1.1/geo/id/07d9e74ab7484003.json', 'place_type': 'poi', 'name': 'Wattala | වත්තල | வத்தளை', 'full_name': 'Wattala | වත්තල | வத்தளை', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.88926100757718, 6.986132856097102], [79.88926100757718, 6.986132856097102], [79.88926100757718, 6.986132856097102], [79.88926100757718, 6.986132856097102]]]}, 'attributes': {}}",,False,0,1,0,0,1393808181730562049,1393808181730562049,False,False,False,True,et,,,,,,
1394349345273651201,Mon May 17 17:49:24 +0000 2021,1394349345273651201,1394349345273651201,@praveenabeysin2 මට අඩියක් ගහන්න සතපහක් නැතුව මන් මෙ ඉන්නෙ 🤨,False,"[17, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'praveenabeysin2', 'name': '프라윈 バンダラ ( Praveen abeysinghe ) 🇱🇰', 'id': 3049508994, 'id_str': '3049508994', 'indices': [0, 16]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.394348624776106e+18,1394348624776105985,3049508994.0,3049508994,praveenabeysin2,1191978229864763393,1191978229864763393,,,,,False,0,1,1,0,1394348015205244931,1394348015205244931,False,False,,,si,,,,,,
1394364519405686784,Mon May 17 18:49:42 +0000 2021,1394364519405686784,1394364519405686784,"ඒ හැගීමට මම ගොඩක් ආස උනා. Idol ලට ලැබෙන ආදරය, ඒ ලොකු ලොකු වේදිකා වලට යන්න මම හීන දැක්කා.

එදා මට මුලින්ම BTS ලව හම්බුනේ Practice Room එකේදී. එයාලා මව හරි ආදරෙන් පිලි ගත්තා.Jin Hyung අපිට අම්මා කෙනෙක් වගේ හරියට එයාගේ කෑම හරිම රසයි.",False,"[0, 230]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3943645092847575e+18,1394364509284757510,1.3100227955610337e+18,1310022795561033729,KimHeaWool,1310022795561033729,1310022795561033729,,,,,False,1,16,1,0,1394364492247539716,1394364492247539716,False,False,,,si,,,,,"{'id': 1394364492247539716, 'id_str': '1394364492247539716'}",
1369658310937382915,Wed Mar 10 14:36:03 +0000 2021,1369658310937382915,1369658310937382915,"@sara_sach Ado @hirumaxz බත් අම්මා, any comments ?? 😋😋",False,"[11, 54]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sara_sach', 'name': 'සාරා', 'id': 1099874676, 'id_str': '1099874676', 'indices': [0, 10]}, {'screen_name': 'hirumaxz', 'name': 'lahiru bandara (pheonixlk)', 'id': 3074627900, 'id_str': '3074627900', 'indices': [15, 24]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.369652330228945e+18,1369652330228944899,9.873732811235656e+17,987373281123565568,kadiragramar,987373281123565568,987373281123565568,,,,,False,0,3,1,0,1369629644174090241,1369629644174090241,False,False,,,eu,,,,,,
1393581257733271552,Sat May 15 14:57:17 +0000 2021,1393581257733271552,1393581257733271552,@MrsNimma අන්න ඒකට අපේ. දැක්ක ගමන් ෆලො කරන්ම හිතෙන්වා නේද 😌,False,"[10, 59]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MrsNimma', 'name': 'අසමිගෙ අම්මා🌸 🇱🇰', 'id': 3266860562, 'id_str': '3266860562', 'indices': [0, 9]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3935799099439882e+18,1393579909943988234,3266860562.0,3266860562,MrsNimma,905674137133133824,905674137133133824,,,,,False,0,1,1,0,1393579909943988234,1393579909943988234,False,False,,,si,,,,,,
1394854803654643713,Wed May 19 03:17:54 +0000 2021,1394854803654643713,1394854803654643713,@hirusha242 ඇයි ඇවිදින්නද නැත්නම්😑😑😑,False,"[12, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'hirusha242', 'name': '___HIRU___', 'id': 1143186107036647424, 'id_str': '1143186107036647424', 'indices': [0, 11]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.394854293321126e+18,1394854293321125892,1.1431861070366474e+18,1143186107036647424,hirusha242,1274284244555030530,1274284244555030530,,,,,False,0,2,1,0,1394852083321430020,1394852083321430020,False,False,,,si,,,,,,
1394331152417116166,Mon May 17 16:37:06 +0000 2021,1394331152417116166,1394331152417116166,"Vaccination for #ඇමතිතුමාගේඅම්මා is important. But have all the health workers, Abans, CleanTech workers and other priority category given their doses? 
When the ඇමතිතුමාගේ අම්මා comes to Colombo from village, she will need the services of these people. 

Now you understand?",False,"[0, 275]","{'hashtags': [{'text': 'ඇමතිතුමාගේඅම්මා', 'indices': [16, 32]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,173387151,173387151,,,,,False,7,17,2,0,1394331152417116166,1394331152417116166,False,False,,,en,,,,,,
1395738523672539137,Fri May 21 13:49:30 +0000 2021,1395738523672539137,1395738523672539137,@619Sniper619 @PRan අම්මා 😁,False,"[20, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '619Sniper619', 'name': '˜”*°•.˜”*°• Şຖipēr •°*”˜.•°*”˜ 🇱🇰', 'id': 1047931890, 'id_str': '1047931890', 'indices': [0, 13]}, {'screen_name': 'PRan', 'name': 'Prasad Ranatunga', 'id': 4778, 'id_str': '4778', 'indices': [14, 19]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3957378597436416e+18,1395737859743641603,1047931890.0,1047931890,619Sniper619,973446701653487616,973446701653487616,,,,,False,2,3,1,0,1395737859743641603,1395737859743641603,False,False,,,si,,,,,,
1390335811535638528,Thu May 06 16:01:03 +0000 2021,1390335811535638528,1390335811535638528,I have a syrup which can cure the #COVID19 but it won’t work if you breathe Oxygen though. #lka #SriLanka Anyone wanna do trials?,False,"[0, 129]","{'hashtags': [{'text': 'COVID19', 'indices': [34, 42]}, {'text': 'lka', 'indices': [91, 95]}, {'text': 'SriLanka', 'indices': [96, 105]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,411506789,411506789,,,,,True,2,20,3,0,1390335811535638528,1390335811535638528,False,False,,,en,,1.390169633353732e+18,1390169633353732096,"{'url': 'https://t.co/fTxZZZhNV3', 'expanded': 'https://twitter.com/Newshub_lk/status/1390169633353732096', 'display': 'twitter.com/Newshub_lk/sta…'}",,
1395578672384405511,Fri May 21 03:14:18 +0000 2021,1395578672384405511,1395578672384405511,@iresaaaaaa තවුසෙ මාසෙකට අම්මලගෙ ගෙදර ඉන්නවා පය තියන්නෙ නෑ මම් එන්න කියනකම් 😑💔🥴😂🤓,False,"[12, 81]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iresaaaaaa', 'name': 'I C E ❄️', 'id': 1187692266632015875, 'id_str': '1187692266632015875', 'indices': [0, 11]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.395578523591471e+18,1395578523591471106,1.187692266632016e+18,1187692266632015875,iresaaaaaa,3797363534,3797363534,,,,,False,0,0,1,0,1395215572451807234,1395215572451807234,False,False,,,si,,,,,,
1394844641556529154,Wed May 19 02:37:32 +0000 2021,1394844641556529154,1394844641556529154,@ItsmeSuppa ඕයි ඕයි මගෙ බබා එයා..😬😬,False,"[12, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsmeSuppa', 'name': 'RT Suppa 🤓', 'id': 3797363534, 'id_str': '3797363534', 'indices': [0, 11]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3948442507521802e+18,1394844250752180224,3797363534.0,3797363534,ItsmeSuppa,1146949207825223685,1146949207825223685,,,,,False,0,1,1,0,1394844026835144707,1394844026835144707,False,False,,,si,,,,,,
1393830592924422145,Sun May 16 07:28:04 +0000 2021,1393830592924422145,1393830592924422145,@rusiya_ ම්ම්ම්! 😁,False,"[9, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rusiya_', 'name': 'රුසියා 🇱🇰', 'id': 407621077, 'id_str': '407621077', 'indices': [0, 8]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3938304198674637e+18,1393830419867463684,407621077.0,407621077,rusiya_,3266860562,3266860562,,,,,False,0,0,0,0,1393829338999521281,1393829338999521281,False,False,,,si,,,,,,
1394833434636288001,Wed May 19 01:53:00 +0000 2021,1394833434636288001,1394833434636288001,"නිව් යෝක් නගරය ගොඩ නැගුවේ හෙලයන්ය. ලොව මවිත කෙරූ බුදු දහම වැලද, නිවුනු යක්ශයන් විසින් ගොඩ නැගූ නගරය, නිවුනු-යක්ශයන්ගේ නගරය හෙවත් නිව්-යෝක් නගරය ලෙස අදත් හදුන්වයී. ඒ පිලිබද නාසා ආයතනයේ හෙලි දරව්ව යූටූබ් එකේ ලඟදීම. එතකම් අපේ අම්මා චැනලය නරබන්න.",False,"[0, 242]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1269375633886449664,1269375633886449664,,,,,False,0,3,1,0,1394833434636288001,1394833434636288001,False,False,,,si,,,,,,
1393491607425478657,Sat May 15 09:01:03 +0000 2021,1393491607425478657,1393491607425478657,"@Wind_Desika 1. නංගිට මැසිමක් ඕනි උනොත්..ඕ තියෙන්නෙ එකක් කීම..
2. සමීප අයටත් අපිටත් ඒ කාලේ අම්මා මැසූ මැසිම සිහිවටනයක් වීම.
3. දොර රෙදි බෙඩ්ශීට් වැනි ඝන දේ මහන්නට පුළුවන් වීම.
4. මේක 1975 විතර ගනිපු එකක් වීම.",False,"[13, 208]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wind_Desika', 'name': 'WinD', 'id': 2533578847, 'id_str': '2533578847', 'indices': [0, 12]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3934869156895867e+18,1393486915689586691,2533578847.0,2533578847,Wind_Desika,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,11,3,0,1393444596676366336,1393444596676366336,False,False,,,si,,,,,,
1391276010906087424,Sun May 09 06:17:04 +0000 2021,1391276010906087424,1391276010906087424,"අම්මා, அம்மா, mother, mom, mère, madre, Mutter,  母亲 – different languages, the same wonderful meaning.

Wishing all mothers a Happy Mother’s Day!

#AASL #CIARsrilanka #SriLankaAirports #MothersDay #SriLanka #lka https://t.co/E4jWWhoLpX",False,"[0, 211]","{'hashtags': [{'text': 'AASL', 'indices': [147, 152]}, {'text': 'CIARsrilanka', 'indices': [153, 166]}, {'text': 'SriLankaAirports', 'indices': [167, 184]}, {'text': 'MothersDay', 'indices': [185, 196]}, {'text': 'SriLanka', 'indices': [197, 206]}, {'text': 'lka', 'indices': [207, 211]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1391275989833945088, 'id_str': '1391275989833945088', 'indices': [212, 235], 'media_url': 'http://pbs.twimg.com/media/E07OJDaVEAADFGW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E07OJDaVEAADFGW.jpg', 'url': 'https://t.co/E4jWWhoLpX', 'display_url': 'pic.twitter.com/E4jWWhoLpX', 'expanded_url': 'https://twitter.com/CIAR_SriLanka/status/1391276010906087424/photo/1', 'type': 'photo', 'original_info': {'width': 1279, 'height': 1279, 'focus_rects': [{'x': 0, 'y': 185, 'h': 716, 'w': 1279}, {'x': 0, 'y': 0, 'h': 1279, 'w': 1279}, {'x': 46, 'y': 0, 'h': 1279, 'w': 1122}, {'x': 287, 'y': 0, 'h': 1279, 'w': 640}, {'x': 0, 'y': 0, 'h': 1279, 'w': 1279}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1279, 'h': 1279, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 236, 'y': 466, 'h': 55, 'w': 55}, {'x': 889, 'y': 459, 'h': 97, 'w': 97}, {'x': 227, 'y': 584, 'h': 91, 'w': 91}, {'x': 487, 'y': 417, 'h': 99, 'w': 99}]}, 'small': {'faces': [{'x': 133, 'y': 264, 'h': 31, 'w': 31}, {'x': 504, 'y': 260, 'h': 55, 'w': 55}, {'x': 128, 'y': 331, 'h': 52, 'w': 52}, {'x': 276, 'y': 236, 'h': 56, 'w': 56}]}, 'orig': {'faces': [{'x': 252, 'y': 497, 'h': 59, 'w': 59}, {'x': 948, 'y': 490, 'h': 104, 'w': 104}, {'x': 242, 'y': 623, 'h': 98, 'w': 98}, {'x': 520, 'y': 445, 'h': 106, 'w': 106}]}, 'large': {'faces': [{'x': 252, 'y': 497, 'h': 59, 'w': 59}, {'x': 948, 'y': 490, 'h': 104, 'w': 104}, {'x': 242, 'y': 623, 'h': 98, 'w': 98}, {'x': 520, 'y': 445, 'h': 106, 'w': 106}]}}}]}","{'media': [{'id': 1391275989833945088, 'id_str': '1391275989833945088', 'indices': [212, 235], 'media_url': 'http://pbs.twimg.com/media/E07OJDaVEAADFGW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E07OJDaVEAADFGW.jpg', 'url': 'https://t.co/E4jWWhoLpX', 'display_url': 'pic.twitter.com/E4jWWhoLpX', 'expanded_url': 'https://twitter.com/CIAR_SriLanka/status/1391276010906087424/photo/1', 'type': 'photo', 'original_info': {'width': 1279, 'height': 1279, 'focus_rects': [{'x': 0, 'y': 185, 'h': 716, 'w': 1279}, {'x': 0, 'y': 0, 'h': 1279, 'w': 1279}, {'x': 46, 'y': 0, 'h': 1279, 'w': 1122}, {'x': 287, 'y': 0, 'h': 1279, 'w': 640}, {'x': 0, 'y': 0, 'h': 1279, 'w': 1279}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1279, 'h': 1279, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 236, 'y': 466, 'h': 55, 'w': 55}, {'x': 889, 'y': 459, 'h': 97, 'w': 97}, {'x': 227, 'y': 584, 'h': 91, 'w': 91}, {'x': 487, 'y': 417, 'h': 99, 'w': 99}]}, 'small': {'faces': [{'x': 133, 'y': 264, 'h': 31, 'w': 31}, {'x': 504, 'y': 260, 'h': 55, 'w': 55}, {'x': 128, 'y': 331, 'h': 52, 'w': 52}, {'x': 276, 'y': 236, 'h': 56, 'w': 56}]}, 'orig': {'faces': [{'x': 252, 'y': 497, 'h': 59, 'w': 59}, {'x': 948, 'y': 490, 'h': 104, 'w': 104}, {'x': 242, 'y': 623, 'h': 98, 'w': 98}, {'x': 520, 'y': 445, 'h': 106, 'w': 106}]}, 'large': {'faces': [{'x': 252, 'y': 497, 'h': 59, 'w': 59}, {'x': 948, 'y': 490, 'h': 104, 'w': 104}, {'x': 242, 'y': 623, 'h': 98, 'w': 98}, {'x': 520, 'y': 445, 'h': 106, 'w': 106}]}}, 'media_key': '3_1391275989833945088', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 207, 'green': 200, 'blue': 189}, 'percentage': 54.38}, {'rgb': {'red': 31, 'green': 30, 'blue': 38}, 'percentage': 8.24}, {'rgb': {'red': 177, 'green': 186, 'blue': 202}, 'percentage': 5.19}, {'rgb': {'red': 12, 'green': 67, 'blue': 129}, 'percentage': 4.93}, {'rgb': {'red': 226, 'green': 161, 'blue': 155}, 'percentage': 3.75}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1059744615350161408,1059744615350161408,,,,,False,2,8,1,0,1391276010906087424,1391276010906087424,False,False,False,True,en,,,,,,
1395735211892215818,Fri May 21 13:36:20 +0000 2021,1395735211892215818,1395735211892215818,මඩොල්දූව නැමති දූපතේ රාවනා වාසය කර බවට පැහැදි සාක්ශි තියෙනවා. රෑට රෑට රවානාගේ ගිනි දැල් දුර ඈත ඉදලා දුටු බව ඒ පලාතේ ගැමියන් ප්‍රකාශ කරලා තියෙනවා. මේ පිලිබද හෙලිදරව් කරන මහා පුදුම යූටූබ් වීඩියෝව ලඟදීම. එතකම් අපේ අම්මා චැනලය බලන්න.,False,"[0, 229]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1269375633886449664,1269375633886449664,,,,,False,0,11,1,0,1395735211892215818,1395735211892215818,False,False,,,si,,,,,,
1364676746893647873,Wed Feb 24 20:41:05 +0000 2021,1364676746893647873,1364676746893647873,"To the most important one 
කෙල්ලව කොල්ලෙක් හා සමානව හදපු ෆෙමිනිස්ට් පියා 
කොන්ද කෙලින් තියාගෙන සැමවිටම ඉස්සරහටම යන්න තල්ලු කරා 
සමාජයේ බම්බු vs මගේ හීන වෙනුවෙන් සටන් කරපු තාත්තා 
දුවෙක් අම්මා වගේ යැයි කියනවාට වැඩිය ෂා තාත්තාමයි කියන විටදී දැනෙන ආඩම්බරයට වචන මදි මෙයා https://t.co/Uo47fF2TuU",False,"[0, 266]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1364676739654324226, 'id_str': '1364676739654324226', 'indices': [267, 290], 'media_url': 'http://pbs.twimg.com/media/EvBOQ6xVkAIIZ3g.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvBOQ6xVkAIIZ3g.jpg', 'url': 'https://t.co/Uo47fF2TuU', 'display_url': 'pic.twitter.com/Uo47fF2TuU', 'expanded_url': 'https://twitter.com/MistressofTomes/status/1364676746893647873/photo/1', 'type': 'photo', 'original_info': {'width': 768, 'height': 960, 'focus_rects': [{'x': 0, 'y': 0, 'h': 430, 'w': 768}, {'x': 0, 'y': 0, 'h': 768, 'w': 768}, {'x': 0, 'y': 0, 'h': 876, 'w': 768}, {'x': 0, 'y': 0, 'h': 960, 'w': 480}, {'x': 0, 'y': 0, 'h': 960, 'w': 768}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 960, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 960, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 112, 'y': 63, 'h': 45, 'w': 45}, {'x': 400, 'y': 10, 'h': 43, 'w': 43}, {'x': 215, 'y': 155, 'h': 80, 'w': 80}]}, 'large': {'faces': [{'x': 159, 'y': 89, 'h': 64, 'w': 64}, {'x': 566, 'y': 15, 'h': 62, 'w': 62}, {'x': 304, 'y': 219, 'h': 114, 'w': 114}]}, 'medium': {'faces': [{'x': 159, 'y': 89, 'h': 64, 'w': 64}, {'x': 566, 'y': 15, 'h': 62, 'w': 62}, {'x': 304, 'y': 219, 'h': 114, 'w': 114}]}, 'orig': {'faces': [{'x': 159, 'y': 89, 'h': 64, 'w': 64}, {'x': 566, 'y': 15, 'h': 62, 'w': 62}, {'x': 304, 'y': 219, 'h': 114, 'w': 114}]}}}]}","{'media': [{'id': 1364676739654324226, 'id_str': '1364676739654324226', 'indices': [267, 290], 'media_url': 'http://pbs.twimg.com/media/EvBOQ6xVkAIIZ3g.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvBOQ6xVkAIIZ3g.jpg', 'url': 'https://t.co/Uo47fF2TuU', 'display_url': 'pic.twitter.com/Uo47fF2TuU', 'expanded_url': 'https://twitter.com/MistressofTomes/status/1364676746893647873/photo/1', 'type': 'photo', 'original_info': {'width': 768, 'height': 960, 'focus_rects': [{'x': 0, 'y': 0, 'h': 430, 'w': 768}, {'x': 0, 'y': 0, 'h': 768, 'w': 768}, {'x': 0, 'y': 0, 'h': 876, 'w': 768}, {'x': 0, 'y': 0, 'h': 960, 'w': 480}, {'x': 0, 'y': 0, 'h': 960, 'w': 768}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 960, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 960, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 112, 'y': 63, 'h': 45, 'w': 45}, {'x': 400, 'y': 10, 'h': 43, 'w': 43}, {'x': 215, 'y': 155, 'h': 80, 'w': 80}]}, 'large': {'faces': [{'x': 159, 'y': 89, 'h': 64, 'w': 64}, {'x': 566, 'y': 15, 'h': 62, 'w': 62}, {'x': 304, 'y': 219, 'h': 114, 'w': 114}]}, 'medium': {'faces': [{'x': 159, 'y': 89, 'h': 64, 'w': 64}, {'x': 566, 'y': 15, 'h': 62, 'w': 62}, {'x': 304, 'y': 219, 'h': 114, 'w': 114}]}, 'orig': {'faces': [{'x': 159, 'y': 89, 'h': 64, 'w': 64}, {'x': 566, 'y': 15, 'h': 62, 'w': 62}, {'x': 304, 'y': 219, 'h': 114, 'w': 114}]}}, 'media_key': '3_1364676739654324226', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 0, 'green': 0, 'blue': 1}, 'percentage': 39.79}, {'rgb': {'red': 111, 'green': 167, 'blue': 195}, 'percentage': 8.64}, {'rgb': {'red': 227, 'green': 228, 'blue': 211}, 'percentage': 8.4}, {'rgb': {'red': 68, 'green': 5, 'blue': 4}, 'percentage': 6.09}, {'rgb': {'red': 126, 'green': 63, 'blue': 21}, 'percentage': 4.75}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1049969309580181504,1049969309580181504,,,,,False,3,90,8,0,1364676746893647873,1364676746893647873,False,False,False,True,si,,,,,,
