,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,conversation_control,limited_actions,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card
1286899450221228033,Sat Jul 25 05:41:53 +0000 2020,1286899450221228033,1286899450221228033,"@MadhushanHeath @SKathriarachc කී බෝඩ් කැරියා ආයෙත් වැඩියා වැඩියා හුත්තො ක්ක් නමස්තේ අදනම් හෙලකුරු gboard ඩිජි සේරම දාගෙන ආවෙ හුත්තො ක්ක් ක්ක් අව්ලක් නෑ දැන් කොහොමත්.
ඈ හුත්තො ගං කබර වහල්ලු ඉන්නකං උන්ට හොඳයි.. පුක දකින නායකත්වය 🙏",False,"[31, 229]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MadhushanHeath', 'name': 'HEATH LEDGER.', 'id': 856125788189478913, 'id_str': '856125788189478913', 'indices': [0, 15]}, {'screen_name': 'SKathriarachc', 'name': '💙\U0001f9daShani 🇱🇰 \U0001f9da💙', 'id': 4695571118, 'id_str': '4695571118', 'indices': [16, 30]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2868935603195494e+18,1286893560319549440,8.561257881894789e+17,856125788189478913,MadhushanHeath,1242393816243429377,1242393816243429377,,,,,False,0,2,0,0,1286859185712328706,1286859185712328706,False,False,si,,,,,,,,,,,
1273945756710440960,Fri Jun 19 11:48:31 +0000 2020,1273945756710440960,1273945756710440960,Ben10 ගෙ කැමතිම සතා මොකාද?,False,"[0, 26]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,914051095558631424,914051095558631424,,,,,False,0,6,2,0,1273945756710440960,1273945756710440960,False,False,si,,,,,,,,,,,
1068804983871676417,Sat Dec 01 09:52:20 +0000 2018,1068804983871676417,1068804983871676417,බුකී වීර කැරියා බල්ලෙක් වගෙ අඩනවා හුත්තො ඉම්බොක්ස් 😹😹😹😹😂😂😂,False,"[0, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,891470428685848576,891470428685848576,,,,,False,0,0,0,0,1068804983871676417,1068804983871676417,False,False,si,,,,,,,,,,,
1229717524616380416,Tue Feb 18 10:41:19 +0000 2020,1229717524616380416,1229717524616380416,@INFORMERSKULL එකනේ බලන්න ඒ කාලේ බෝ පැල වගේ හිටපු ලමයි දැන් කුණුහරප කියනවා..කොචිචර නරකද..සිංහල කුණුහරප කියන්න එපා අප්පා එක කැතයි..ඉංග්‍රිස් ඒවා කියමු එතකොට ලස්සනයි 😂🤣,False,"[15, 166]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'INFORMERSKULL', 'name': 'Mr. !nf0rm3r 🇱🇰', 'id': 1243879811631558657, 'id_str': '1243879811631558657', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.229701652992725e+18,1229701652992724992,563527911.0,563527911,Us3rchang3d,4695571118,4695571118,,,,,False,0,9,2,0,1229701652992724992,1229701652992724992,False,False,si,,,,,,,,,,,
1035344676679647232,Fri Aug 31 01:53:01 +0000 2018,1035344676679647232,1035344676679647232,"රන්වන් පාටයි සමනලයා . . .
රෝසමලේ පැනි බීල ගියා . . . 
ආයෙත් ඒවිද ඒ දස කැරියා . . . 
මල්වල පැනි බොන්ටා . . .",False,"[0, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",,,,,,799677397,799677397,,,,,False,1,20,0,0,1035344676679647232,1035344676679647232,False,False,si,,,,,,,,,,,
1352863674298413056,Sat Jan 23 06:20:09 +0000 2021,1352863674298413056,1352863674298413056,@ChalakaJagath @Pushpe_ @Its_Me_S_Soori @gim_Rathnayaka_ @WaruAnu උඹේ අප්පා.,False,"[66, 76]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChalakaJagath', 'name': 'අතිගරු ශ්\u200dරීමත් මම මචං 🇱🇰 ☸️🌞🌞🌞🌞🌞', 'id': 1269561318547300352, 'id_str': '1269561318547300352', 'indices': [0, 14]}, {'screen_name': 'Pushpe_', 'name': 'Pushpe', 'id': 1334831674933137411, 'id_str': '1334831674933137411', 'indices': [15, 23]}, {'screen_name': 'Its_Me_S_Soori', 'name': 'ֆɦǟռ....✍️(..Hҽʅʅσ Pҽҽρʂ..🙋) 🇱🇰', 'id': 1196374198408450048, 'id_str': '1196374198408450048', 'indices': [24, 39]}, {'screen_name': 'gim_Rathnayaka_', 'name': '✨_ගිම්සි_Гим _✍🏻_\U0001f90e\U0001f90d_✨', 'id': 1256116522415796224, 'id_str': '1256116522415796224', 'indices': [40, 56]}, {'screen_name': 'WaruAnu', 'name': '𝕎𝕒𝕣𝕦🦁 𝕒𝕟❤', 'id': 1269164273013608450, 'id_str': '1269164273013608450', 'indices': [57, 65]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3528635415026115e+18,1352863541502611456,1.2695613185473004e+18,1269561318547300352,ChalakaJagath,1309497062656860162,1309497062656860162,,,,,False,0,0,2,0,1352829371489243138,1352829371489243138,False,False,si,,,,,,,,,,,
1367671890081288195,Fri Mar 05 03:02:43 +0000 2021,1367671890081288195,1367671890081288195,"මට පොඩ්ඩක් අද
වැඩී

ඒකයි කියන්න හිතුණෙ
මේ ගැන මගෙ
බබී

පලවෙනි දවසෙම 
මම
ඔයාට දුන්නා ලොකු
ටෙඩී

ඔයා 
හිටියා නම් 
ගහන් නෑ මම 
අඩි

මාව ඔයාගෙන් ඈත් 
කරපු කැරියා
ඔයාලගෙ 
ඩැඩී !",False,"[0, 172]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,905465413919686656,905465413919686656,,,,,False,0,1,0,0,1367671890081288195,1367671890081288195,False,False,si,,,,,,,,,,,
1298978149246439424,Thu Aug 27 13:38:19 +0000 2020,1298978149246439424,1298978149246439424,"කෙල්ලෙක්ට ""පොන්නයා"" ""කැරියා"" කියලා බනින එක අනුමත කරනවද?? 

#comment",False,"[0, 67]","{'hashtags': [{'text': 'comment', 'indices': [59, 67]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1268919656540225537,1268919656540225537,,,,,False,0,0,0,0,1298978149246439424,1298978149246439424,False,False,si,,,,,,,,,,,
1238206459202043905,Thu Mar 12 20:53:19 +0000 2020,1238206459202043905,1238206459202043905,"නයිට් කඩෙට ගියා.පාරෙ අයිනෙ නවත්තන් හිටපු කොල්ලො දෙන්නක්ගෙ වැද්දුවා කාර් කාරයෙක්.කකුල් දෙක ගන්න පුලුවන් වෙයිද දන් නැ.පොලිසියට කතා කරලා කාර් කාරයගෙ ලයිසන් එකත් අරන් කොල්ලො දෙන්නව ජයවර්දනපුර හොස්පිටල් එකටත් යවලා ආවෙ, කාර් කාරයා යන්න හැදුවෙ කැරියා.
අනෙ නිදිමත නම් බීලා නම් එලවන්න එපා.",False,"[0, 280]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,862693278356865025,862693278356865025,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,4,37,1,1,1238206459202043905,1238206459202043905,False,False,si,,,,,,,,,,,
1194161983689375744,Tue Nov 12 07:56:18 +0000 2019,1194161983689375744,1194161983689375744,"අර අනුශ්ක කියන පොන්නයාව ෆෝම් කරපු උන් කවුද? 
කියන දෙයක් තේරෙන්නෙ නැති, තේරුම්ගන්න උවමනාවක් නැති, වැරද්දක් කරාම පිළිගන්න කොන්ද පන නැති ගොං පයියෙක් එනවා මට උගන්නන්න.",False,"[0, 163]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,980446497685852160,980446497685852160,,,,,False,0,21,2,0,1194161983689375744,1194161983689375744,False,False,si,,,,,,,,,,,
714101247507214336,Sun Mar 27 14:46:19 +0000 2016,714101247507214336,714101247507214336,දෝනි හොර කැරියා 😈😈😈😈,False,"[0, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2226012876,2226012876,,,,,False,0,0,0,0,714101247507214336,714101247507214336,False,False,si,,,,,,,,,,,
1196756121664598016,Tue Nov 19 11:44:28 +0000 2019,1196756121664598016,1196756121664598016,@itzJambole කැරියා 😂😘😘 තෑන්ක් යූ ජම්බෝ 😘,False,"[12, 40]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'itzJambole', 'name': 'тнαяιη∂υ ツ 🍥', 'id': 2483063340, 'id_str': '2483063340', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1966575997325394e+18,1196657599732539393,2483063340.0,2483063340,itzJambole,707102986049347584,707102986049347584,,,,,False,0,0,0,0,1196657599732539393,1196657599732539393,False,False,si,,,,,,,,,,,
1297940120205631490,Mon Aug 24 16:53:33 +0000 2020,1297940120205631490,1297940120205631490,@imbebaa Shan කැරියා කැරි වැඩක් කරලා තියෙන්නේ දැන් mute කරගෙන ඉන්නේ,False,"[9, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2979358884296376e+18,1297935888429637632,1.0496923312243548e+18,1049692331224354816,bebaalka,1282498192228208643,1282498192228208643,,,,,False,0,0,2,0,1297935371175522305,1297935371175522305,False,False,si,,,,,,,,,,,
1139193195890274309,Thu Jun 13 15:29:57 +0000 2019,1139193195890274309,1139193195890274309,@ndilruksha කැරියා !,False,"[12, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ndilruksha', 'name': 'Naleen Dilruksha', 'id': 765716875, 'id_str': '765716875', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1391923601668014e+18,1139192360166801408,765716875.0,765716875,ndilruksha,799677397,799677397,,,,,False,0,4,1,0,1139186198587543552,1139186198587543552,False,False,si,,,,,,,,,,,
1257212569057497092,Mon May 04 07:36:49 +0000 2020,1257212569057497092,1257212569057497092,@MangalaLK පල හුත්තිගේ පුතා..උඹේ අම්මට හුකාපං වලං කැරියා,False,"[11, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.256938217976279e+18,1256938217976279040,3032260688.0,3032260688,MangalaLK,200401964,200401964,,,,,False,0,0,0,0,1256938217976279040,1256938217976279040,False,False,si,,,,,,,,,,,
1310459717643243520,Mon Sep 28 06:01:58 +0000 2020,1310459717643243520,1310459717643243520,@OvinKaushalya96 @SamadhiDilruks2 මං ගියෙ! 😂,False,"[34, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OvinKaushalya96', 'name': 'රෝමියෝ ✨', 'id': 1295257182850527232, 'id_str': '1295257182850527232', 'indices': [0, 16]}, {'screen_name': 'SamadhiDilruks2', 'name': 'නර්ස් නෝනා💉', 'id': 1295998676238647296, 'id_str': '1295998676238647296', 'indices': [17, 33]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3104520709615124e+18,1310452070961512448,1.2952571828505272e+18,1295257182850527232,OvinKaushalya96,953461778834444290,953461778834444290,,,,,False,0,2,1,0,1310216795689754624,1310216795689754624,False,False,si,,,,,,,,,,,
1207945557253263361,Fri Dec 20 08:47:18 +0000 2019,1207945557253263361,1207945557253263361,@RShashiya පකින් පම්කින් කැරියා😎,False,"[11, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RShashiya', 'name': 'Mr Oneනිල 🤺', 'id': 2425930645, 'id_str': '2425930645', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.207856941176742e+18,1207856941176741889,2425930645.0,2425930645,RShashiya,1026338951244574721,1026338951244574721,,,,,False,0,0,0,0,1207856941176741889,1207856941176741889,False,False,si,,,,,,,,,,,
1170708106470289408,Sun Sep 08 14:38:57 +0000 2019,1170708106470289408,1170708106470289408,@anuwa01 කැරියා 😂🔫,False,"[9, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anuwa01', 'name': 'P U S P E', 'id': 707102986049347584, 'id_str': '707102986049347584', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1707058862573773e+18,1170705886257377282,7.071029860493476e+17,707102986049347584,anuwa01,135779262,135779262,,,,,False,0,3,1,0,1170705886257377282,1170705886257377282,False,False,si,,,,,,,,,,,
1231946088141262854,Mon Feb 24 14:16:50 +0000 2020,1231946088141262854,1231946088141262854,"මුහුදු හුකන්නා
වැහි පොන්නයා
ගස් කැරියා

(8)මූලික කුනුහරප ""ට""යන්න හා එක්වී මෙලෝ තේරුමක් නැති කුනුහරප හටගනී...

ටහුකන්ඩ
ටහුත්ත

(9)බුකියේ කෙල්ලන්ට පැණි හැලීම හේතුවෙන් හටගත් නවකුනුහරප (සයිබර් කුනුහරප )

කිබිසිඹා
කිඹිසිබින්නා
කිඹිසිපා
හුතු ෆෝම් කරන්නා",False,"[0, 247]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2319460861951222e+18,1231946086195122176,717881136.0,717881136,sandunendika,717881136,717881136,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,5,1,0,1231946078360043520,1231946078360043520,False,False,si,,,,,,,"{'id': 1231946078360043520, 'id_str': '1231946078360043520'}",,,,
1182563600159793152,Fri Oct 11 07:48:27 +0000 2019,1182563600159793152,1182563600159793152,@raviyasas @tillzzy_ 😅ගොන් කැරියා .. මරු වචන බං,False,"[21, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'raviyasas', 'name': 'Ravi Yasas 🇱🇰', 'id': 992835230, 'id_str': '992835230', 'indices': [0, 10]}, {'screen_name': 'tillzzy_', 'name': 'ටිලන්™️🇱🇰', 'id': 865247798559690752, 'id_str': '865247798559690752', 'indices': [11, 20]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1825533424315146e+18,1182553342431514624,992835230.0,992835230,raviyasas,286119376,286119376,,,,,False,0,2,1,0,1182547520867590144,1182547520867590144,False,False,si,,,,,,,,,,,
705335379256336384,Thu Mar 03 10:13:53 +0000 2016,705335379256336384,705335379256336384,ඉන්දියාවේ දෝනි කියන කැරියා 󾌽󾌽󾌽󾌽 https://t.co/dgu6KCwV0C,False,"[0, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dgu6KCwV0C', 'expanded_url': 'http://fb.me/URGNMJNt', 'display_url': 'fb.me/URGNMJNt', 'indices': [32, 55]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,373898917,373898917,,,,,False,0,0,0,0,705335379256336384,705335379256336384,False,False,si,,,False,True,,,,,,,
1363537831730188288,Sun Feb 21 17:15:27 +0000 2021,1363537831730188288,1363537831730188288,@jurongbird @Geeth__R මූ කැරියා හොදේ j,False,"[22, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jurongbird', 'name': 'Jurong Bird', 'id': 922888777378549760, 'id_str': '922888777378549760', 'indices': [0, 11]}, {'screen_name': 'Geeth__R', 'name': 'Wa Zi 😌☁️🇱🇰', 'id': 949549091905826816, 'id_str': '949549091905826816', 'indices': [12, 21]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3635376030399488e+18,1363537603039948803,9.228887773785498e+17,922888777378549760,jurongbird,1331632445666459648,1331632445666459648,,,,,False,0,2,1,0,1363537603039948803,1363537603039948803,False,False,si,,,,,,,,,,,
1307319513029857282,Sat Sep 19 14:03:55 +0000 2020,1307319513029857282,1307319513029857282,@ssudaraka අනේ පලයන් යන්න බයිලා නොකියා කොට කැරියා!,False,"[11, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ssudaraka', 'name': 'Sudaraka Kalidasa', 'id': 14190006, 'id_str': '14190006', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3073193008987914e+18,1307319300898791426,14190006.0,14190006,ssudaraka,531422016,531422016,,,,,False,0,6,2,1,1307319300898791426,1307319300898791426,False,False,si,,,,,,,,,,,
1229735584408559616,Tue Feb 18 11:53:05 +0000 2020,1229735584408559616,1229735584408559616,@Heshan47010768 කොන්ක්‍රීට් කැරියා,False,"[16, 34]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.229731880708268e+18,1229731880708268037,1.0868590727359283e+18,1086859072735928320,Hesh_SHAN2,4695571118,4695571118,,,,,False,0,24,10,2,1229721616805875714,1229721616805875714,False,False,si,,,,,,,,,,,
1208186583209271296,Sat Dec 21 00:45:03 +0000 2019,1208186583209271296,1208186583209271296,"මෙවන් බස් පිස්සෙක් වීම අගය කළ යුතුය!

Good Morning Tweeps! https://t.co/A6LJ6RH3Hl",False,"[0, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1208186340690583552, 'id_str': '1208186340690583552', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EMRXE1tXYAAoNOs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMRXE1tXYAAoNOs.jpg', 'url': 'https://t.co/A6LJ6RH3Hl', 'display_url': 'pic.twitter.com/A6LJ6RH3Hl', 'expanded_url': 'https://twitter.com/optimuspnj/status/1208186583209271296/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1536, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 0, 'y': 0, 'h': 1536, 'w': 1536}, {'x': 95, 'y': 0, 'h': 1536, 'w': 1347}, {'x': 384, 'y': 0, 'h': 1536, 'w': 768}, {'x': 0, 'y': 0, 'h': 1536, 'w': 2048}]}, 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}}, {'id': 1208186383229181952, 'id_str': '1208186383229181952', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EMRXHULW4AA5F96.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMRXHULW4AA5F96.jpg', 'url': 'https://t.co/A6LJ6RH3Hl', 'display_url': 'pic.twitter.com/A6LJ6RH3Hl', 'expanded_url': 'https://twitter.com/optimuspnj/status/1208186583209271296/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1536, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 256, 'y': 0, 'h': 1536, 'w': 1536}, {'x': 351, 'y': 0, 'h': 1536, 'w': 1347}, {'x': 640, 'y': 0, 'h': 1536, 'w': 768}, {'x': 0, 'y': 0, 'h': 1536, 'w': 2048}]}, 'sizes': {'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 992, 'y': 726, 'h': 72, 'w': 72}, {'x': 944, 'y': 318, 'h': 124, 'w': 124}]}, 'orig': {'faces': [{'x': 992, 'y': 726, 'h': 72, 'w': 72}, {'x': 944, 'y': 318, 'h': 124, 'w': 124}]}, 'medium': {'faces': [{'x': 581, 'y': 425, 'h': 42, 'w': 42}, {'x': 553, 'y': 186, 'h': 72, 'w': 72}]}, 'small': {'faces': [{'x': 329, 'y': 241, 'h': 23, 'w': 23}, {'x': 313, 'y': 105, 'h': 41, 'w': 41}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,178606641,178606641,,,,,False,20,112,9,1,1208186583209271296,1208186583209271296,False,False,si,,"{'media': [{'id': 1208186340690583552, 'id_str': '1208186340690583552', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EMRXE1tXYAAoNOs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMRXE1tXYAAoNOs.jpg', 'url': 'https://t.co/A6LJ6RH3Hl', 'display_url': 'pic.twitter.com/A6LJ6RH3Hl', 'expanded_url': 'https://twitter.com/optimuspnj/status/1208186583209271296/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1536, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 0, 'y': 0, 'h': 1536, 'w': 1536}, {'x': 95, 'y': 0, 'h': 1536, 'w': 1347}, {'x': 384, 'y': 0, 'h': 1536, 'w': 768}, {'x': 0, 'y': 0, 'h': 1536, 'w': 2048}]}, 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1208186340690583552', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 4, 'green': 19, 'blue': 11}, 'percentage': 32.06}, {'rgb': {'red': 118, 'green': 143, 'blue': 75}, 'percentage': 31.72}, {'rgb': {'red': 125, 'green': 145, 'blue': 124}, 'percentage': 20.48}, {'rgb': {'red': 42, 'green': 60, 'blue': 30}, 'percentage': 4.56}, {'rgb': {'red': 31, 'green': 61, 'blue': 90}, 'percentage': 3.12}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1208186383229181952, 'id_str': '1208186383229181952', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EMRXHULW4AA5F96.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMRXHULW4AA5F96.jpg', 'url': 'https://t.co/A6LJ6RH3Hl', 'display_url': 'pic.twitter.com/A6LJ6RH3Hl', 'expanded_url': 'https://twitter.com/optimuspnj/status/1208186583209271296/photo/1', 'type': 'photo', 'original_info': {'width': 2048, 'height': 1536, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1147, 'w': 2048}, {'x': 256, 'y': 0, 'h': 1536, 'w': 1536}, {'x': 351, 'y': 0, 'h': 1536, 'w': 1347}, {'x': 640, 'y': 0, 'h': 1536, 'w': 768}, {'x': 0, 'y': 0, 'h': 1536, 'w': 2048}]}, 'sizes': {'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 992, 'y': 726, 'h': 72, 'w': 72}, {'x': 944, 'y': 318, 'h': 124, 'w': 124}]}, 'orig': {'faces': [{'x': 992, 'y': 726, 'h': 72, 'w': 72}, {'x': 944, 'y': 318, 'h': 124, 'w': 124}]}, 'medium': {'faces': [{'x': 581, 'y': 425, 'h': 42, 'w': 42}, {'x': 553, 'y': 186, 'h': 72, 'w': 72}]}, 'small': {'faces': [{'x': 329, 'y': 241, 'h': 23, 'w': 23}, {'x': 313, 'y': 105, 'h': 41, 'w': 41}]}}, 'media_key': '3_1208186383229181952', 'ext_media_color': {'palette': [{'rgb': {'red': 173, 'green': 173, 'blue': 113}, 'percentage': 38.19}, {'rgb': {'red': 3, 'green': 5, 'blue': 4}, 'percentage': 28.01}, {'rgb': {'red': 175, 'green': 171, 'blue': 145}, 'percentage': 16.69}, {'rgb': {'red': 95, 'green': 92, 'blue': 41}, 'percentage': 4.22}, {'rgb': {'red': 10, 'green': 51, 'blue': 25}, 'percentage': 1.77}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,,
1121679578403966977,Fri Apr 26 07:37:05 +0000 2019,1121679578403966977,1121679578403966977,"කෝ කැරියා කෝ?

*See's President's statements*

ආ නෑ කමක්නෑ හම්බවුණා",False,"[0, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,51682323,51682323,,,,,True,1,3,0,0,1121679578403966977,1121679578403966977,False,False,und,,,,,,,,1.1216416514059059e+18,1121641651405905920,"{'url': 'https://t.co/UKn8KzfHrP', 'expanded': 'https://twitter.com/AzzamAmeen/status/1121641651405905920', 'display': 'twitter.com/AzzamAmeen/sta…'}",
