,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,self_thread,extended_entities,conversation_control,limited_actions,card,quoted_status_id,quoted_status_id_str,quoted_status_permalink
1239222799937437701,Sun Mar 15 16:11:53 +0000 2020,1239222799937437701,1239222799937437701,"අපි ඉස්කෝලේ යන කාලේ අපිට තිබුන ලොකුම සතුට තමා ඩබල් පීරියඩ් එකක උගන්නන ගුරුවරයා ඉස්කෝලේ ඇවිල්ලා නැතිවෙන එක! 

ඒකට දැන් ඉන්න උන්ට තියන සැප! කොහෙන් හරි අමුතු සතෙක් අල්ලන් යාලුවෙක්ට කැව්වා! ඊට පස්සේ මාසෙන් දෙකෙන් මුලු රටම නිවාඩු යැව්වා! 🤣🤷‍♂️🇱🇰",False,"[0, 240]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,74097751,74097751,,,,,False,0,15,0,0,1239222799937437701,1239222799937437701,False,False,si,,,,,,,,,,,
1343945037709766657,Tue Dec 29 15:40:40 +0000 2020,1343945037709766657,1343945037709766657,"ග්‍රේට් ටීචර්  ඔනිසුකා  - Great Teacher Onizuka

1999 දි රිලිස් වුනේ , පරණ වුනාට සුපිරි ඇනිමේ එකක්.

 මෝටර් සයිසකල් කල්ලියක හිටපු නායකයා, ෂොනන් ජයග්‍රාහකයකු සහ තනිකඩ විසි-දෙහැවිරිදි ඊකිචි ඔනිසුකාට - සිහිනයක් තිබේ: මුළු ජපානයේම ශ්‍රේෂ්ඨතම උසස් පාසැල් ගුරුවරයා වීමය.  මෙය ඉගැන්වීමට https://t.co/foJbVv3ETI",False,"[0, 279]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1343942213299007488, 'id_str': '1343942213299007488', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1343942213299007488/pu/img/mJtvmYSuSC2fEuhr.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1343942213299007488/pu/img/mJtvmYSuSC2fEuhr.jpg', 'url': 'https://t.co/foJbVv3ETI', 'display_url': 'pic.twitter.com/foJbVv3ETI', 'expanded_url': 'https://twitter.com/SriLankanWeeb/status/1343945037709766657/video/1', 'type': 'photo', 'original_info': {'width': 1280, 'height': 720}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1323324002186764288,1323324002186764288,,,,,False,0,6,1,0,1343945037709766657,1343945037709766657,False,False,si,,False,True,"{'id': 1343945037709766657, 'id_str': '1343945037709766657'}","{'media': [{'id': 1343942213299007488, 'id_str': '1343942213299007488', 'indices': [280, 303], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1343942213299007488/pu/img/mJtvmYSuSC2fEuhr.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1343942213299007488/pu/img/mJtvmYSuSC2fEuhr.jpg', 'url': 'https://t.co/foJbVv3ETI', 'display_url': 'pic.twitter.com/foJbVv3ETI', 'expanded_url': 'https://twitter.com/SriLankanWeeb/status/1343945037709766657/video/1', 'type': 'video', 'original_info': {'width': 1280, 'height': 720}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 96333, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1343942213299007488/pu/vid/480x270/8KUcXNze8jNugtC7.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1343942213299007488/pu/vid/640x360/jxnBU5ByZ_X4cSvJ.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1343942213299007488/pu/vid/1280x720/13HRz0O1CL2a-GWK.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1343942213299007488/pu/pl/Ver3gStVORPFvVuf.m3u8?tag=10'}]}, 'features': {}, 'media_key': '7_1343942213299007488', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 242, 'green': 236, 'blue': 238}, 'percentage': 48.48}, {'rgb': {'red': 70, 'green': 67, 'blue': 72}, 'percentage': 47.83}]}, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '20'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",,,,,,
1367411429662466050,Thu Mar 04 09:47:44 +0000 2021,1367411429662466050,1367411429662466050,"ගුරුවරයා නැමැති වචනයට කදිම උදාහරණයක් ♥️

රෙස්පෙක්ට් ' ස ' 😋♥️♥️♥️♥️♥️ https://t.co/AenS3ih8yc",False,"[0, 69]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1367411426869075969, 'id_str': '1367411426869075969', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/EvoFcqhXYAE_uf6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvoFcqhXYAE_uf6.jpg', 'url': 'https://t.co/AenS3ih8yc', 'display_url': 'pic.twitter.com/AenS3ih8yc', 'expanded_url': 'https://twitter.com/ThilinaPrasang4/status/1367411429662466050/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 1350, 'focus_rects': [{'x': 0, 'y': 609, 'h': 605, 'w': 1080}, {'x': 0, 'y': 270, 'h': 1080, 'w': 1080}, {'x': 0, 'y': 119, 'h': 1231, 'w': 1080}, {'x': 405, 'y': 0, 'h': 1350, 'w': 675}, {'x': 0, 'y': 0, 'h': 1350, 'w': 1080}]}, 'sizes': {'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1350, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 340, 'y': 339, 'h': 52, 'w': 52}]}, 'orig': {'faces': [{'x': 676, 'y': 675, 'h': 104, 'w': 104}]}, 'large': {'faces': [{'x': 676, 'y': 675, 'h': 104, 'w': 104}]}, 'medium': {'faces': [{'x': 600, 'y': 600, 'h': 92, 'w': 92}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1138703197109985281,1138703197109985281,,,,,False,6,40,0,1,1367411429662466050,1367411429662466050,False,False,si,,False,True,,"{'media': [{'id': 1367411426869075969, 'id_str': '1367411426869075969', 'indices': [70, 93], 'media_url': 'http://pbs.twimg.com/media/EvoFcqhXYAE_uf6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvoFcqhXYAE_uf6.jpg', 'url': 'https://t.co/AenS3ih8yc', 'display_url': 'pic.twitter.com/AenS3ih8yc', 'expanded_url': 'https://twitter.com/ThilinaPrasang4/status/1367411429662466050/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 1350, 'focus_rects': [{'x': 0, 'y': 609, 'h': 605, 'w': 1080}, {'x': 0, 'y': 270, 'h': 1080, 'w': 1080}, {'x': 0, 'y': 119, 'h': 1231, 'w': 1080}, {'x': 405, 'y': 0, 'h': 1350, 'w': 675}, {'x': 0, 'y': 0, 'h': 1350, 'w': 1080}]}, 'sizes': {'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1350, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 340, 'y': 339, 'h': 52, 'w': 52}]}, 'orig': {'faces': [{'x': 676, 'y': 675, 'h': 104, 'w': 104}]}, 'large': {'faces': [{'x': 676, 'y': 675, 'h': 104, 'w': 104}]}, 'medium': {'faces': [{'x': 600, 'y': 600, 'h': 92, 'w': 92}]}}, 'media_key': '3_1367411426869075969', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 234, 'green': 232, 'blue': 231}, 'percentage': 47.86}, {'rgb': {'red': 42, 'green': 42, 'blue': 37}, 'percentage': 13.29}, {'rgb': {'red': 164, 'green': 143, 'blue': 94}, 'percentage': 5.7}, {'rgb': {'red': 188, 'green': 211, 'blue': 244}, 'percentage': 3.04}, {'rgb': {'red': 58, 'green': 178, 'blue': 150}, 'percentage': 2.31}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,,
1106369507046486016,Fri Mar 15 01:40:20 +0000 2019,1106369507046486016,1106369507046486016,පහ වසර සිසුන් 18 දෙනෙකුට අමානුෂික ලෙස පහරදුන් ගුරුවරයා අත්අඩංගුවට  https://t.co/WyENRalR9b,False,"[0, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WyENRalR9b', 'expanded_url': 'https://lankanewsweb.net/sinhala/%E0%B6%B4%E0%B7%94%E0%B7%80%E0%B6%AD%E0%B7%8A/127-general-news/40722-%E0%B6%B4%E0%B7%84-%E0%B7%80%E0%B7%83%E0%B6%BB-%E0%B7%83%E0%B7%92%E0%B7%83%E0%B7%94%E0%B6%B1%E0%B7%8A-18-%E0%B6%AF%E0%B7%99%E0%B6%B1%E0%B7%99%E0%B6%9A%E0%B7%94%E0%B6%A7-%E0%B6%85%E0%B6%B8%E0%B7%8F%E0%B6%B1%E0%B7%94%E0%B7%82%E0%B7%92%E0%B6%9A-%E0%B6%BD%E0%B7%99%E0%B7%83-%E0%B6%B4%E0%B7%84%E0%B6%BB%E0%B6%AF%E0%B7%94%E0%B6%B1%E0%B7%8A-%E0%B6%9C%E0%B7%94%E0%B6%BB%E0%B7%94%E0%B7%80%E0%B6%BB%E0%B6%BA%E0%B7%8F-%E0%B6%85%E0%B6%AD%E0%B7%8A%E0%B6%85%E0%B6%A9%E0%B6%82%E0%B6%9C%E0%B7%94%E0%B7%80%E0%B6%A7-2', 'display_url': 'lankanewsweb.net/sinhala/%E0%B6…', 'indices': [67, 90]}]}","<a href=""https://www.joomunited.com"" rel=""nofollow"">Socialbacklinks</a>",,,,,,148638975,148638975,,,,,False,0,0,0,0,1106369507046486016,1106369507046486016,False,False,si,,False,True,,,,,,,,
723083033348177921,Thu Apr 21 09:36:44 +0000 2016,723083033348177921,723083033348177921,"ජනපති පියා, තම පුතුගේ ගුරුවරයා වෙත යැවූ, වත්මන් ඔබට ඉතා වැදගත් ලිපිය..: ඔන්න අද නම් මම ගෙනාවේ දෙමව්පියන් වන ඔබ... https://t.co/iGK1BIdnx3",False,"[0, 137]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iGK1BIdnx3', 'expanded_url': 'http://bit.ly/1Vm8vUz', 'display_url': 'bit.ly/1Vm8vUz', 'indices': [114, 137]}]}","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,,,,,3222463789,3222463789,,,,,False,0,0,0,0,723083033348177921,723083033348177921,False,False,si,,False,True,,,,,,,,
643287952865533953,Mon Sep 14 04:59:34 +0000 2015,643287952865533953,643287952865533953,"පරාජය 👉 හොඳම ගුරුවරයා වේ
#සිතුවිලි",False,"[0, 34]","{'hashtags': [{'text': 'සිතුවිලි', 'indices': [25, 34]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,2383095936,2383095936,,,,,False,3,4,0,0,643287952865533953,643287952865533953,False,False,si,,,,,,,,,,,
902816357095497728,Wed Aug 30 08:52:47 +0000 2017,902816357095497728,902816357095497728,උසස් පෙළ රසායන විද්‍යා ප්‍රශ්ණ පත්‍රය සම්බන්ධයෙන් අත්අඩංගුවට ගත් රසායන විද්‍යා ගුරුවරයා ඇතුලු පස්දෙනෙකු යළි... https://t.co/OicPDVUE38,False,"[0, 134]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OicPDVUE38', 'expanded_url': 'http://fb.me/8YorrELid', 'display_url': 'fb.me/8YorrELid', 'indices': [111, 134]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,339564751,339564751,,,,,False,0,3,0,0,902816357095497728,902816357095497728,False,False,si,,False,True,,,,,,,,
1099862558561845253,Mon Feb 25 02:44:03 +0000 2019,1099862558561845253,1099862558561845253,මාක්ස්වාදය තුළ ලාංකීය ගුරුවරයා සහ ඔහුගේ පන්ති ස්වභාවය https://t.co/yXZ3Mr3UEc,False,"[0, 77]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yXZ3Mr3UEc', 'expanded_url': 'https://lankanewsweb.net/sinhala/%E0%B7%80%E0%B7%92%E0%B7%81%E0%B7%9A%E0%B7%82%E0%B7%8F%E0%B6%82%E0%B6%9C/39925-%E0%B6%B8%E0%B7%8F%E0%B6%9A%E0%B7%8A%E0%B7%83%E0%B7%8A%E0%B7%80%E0%B7%8F%E0%B6%AF%E0%B6%BA-%E0%B6%AD%E0%B7%94%E0%B7%85-%E0%B6%BD%E0%B7%8F%E0%B6%82%E0%B6%9A%E0%B7%93%E0%B6%BA-%E0%B6%9C%E0%B7%94%E0%B6%BB%E0%B7%94%E0%B7%80%E0%B6%BB%E0%B6%BA%E0%B7%8F-%E0%B7%83%E0%B7%84-%E0%B6%94%E0%B7%84%E0%B7%94%E0%B6%9C%E0%B7%9A-%E0%B6%B4%E0%B6%B1%E0%B7%8A%E0%B6%AD%E0%B7%92-%E0%B7%83%E0%B7%8A%E0%B7%80%E0%B6%B7%E0%B7%8F%E0%B7%80%E0%B6%BA', 'display_url': 'lankanewsweb.net/sinhala/%E0%B7…', 'indices': [54, 77]}]}","<a href=""http://www.joomunited.com/products/social-backlinks"" rel=""nofollow"">Social Backlinks publishing</a>",,,,,,148638975,148638975,,,,,False,0,0,0,0,1099862558561845253,1099862558561845253,False,False,si,,False,True,,,,,,,,
1153427809928245248,Mon Jul 22 22:13:14 +0000 2019,1153427809928245248,1153427809928245248,පාට්දැමුVIP ඩිෆෙන්ඩරයේ සිටි ගණිත ගුරුවරයා ඇතුළු 8 ක් ඇතුලට – සමාජ ජාල මාධ්‍යයේ පුරවැසි ශක්තිය රට https://t.co/rQspEURLuD,False,"[0, 120]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rQspEURLuD', 'expanded_url': 'https://www.colombotribune.com/?p=24786', 'display_url': 'colombotribune.com/?p=24786', 'indices': [97, 120]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,22122008,22122008,,,,,False,0,0,0,0,1153427809928245248,1153427809928245248,False,False,si,,False,True,,,,,,,,
1361354584120172546,Mon Feb 15 16:40:00 +0000 2021,1361354584120172546,1361354584120172546,"පාසල් ශිෂ්‍යකුගේ කණට හානීවන අයුරින් පහර දුන් පුහුල්වැල්ල විදුහලේ විනයභාර ගුරුවරයා වෙත වන්දි වශයෙන් රු ලක්ෂ 6ක් ගෙවන ලෙස නියෝග කරමින් විනිසුරු තුමා කල ප්‍රකාශය.👇
#SriLanka #lka https://t.co/Y2dBnLzkLL",False,"[0, 175]","{'hashtags': [{'text': 'SriLanka', 'indices': [161, 170]}, {'text': 'lka', 'indices': [171, 175]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1361354580290723843, 'id_str': '1361354580290723843', 'indices': [176, 199], 'media_url': 'http://pbs.twimg.com/media/EuSAxyuUYAMn4xE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuSAxyuUYAMn4xE.jpg', 'url': 'https://t.co/Y2dBnLzkLL', 'display_url': 'pic.twitter.com/Y2dBnLzkLL', 'expanded_url': 'https://twitter.com/SamanthaLive365/status/1361354584120172546/photo/1', 'type': 'photo', 'original_info': {'width': 474, 'height': 365, 'focus_rects': [{'x': 0, 'y': 0, 'h': 265, 'w': 474}, {'x': 0, 'y': 0, 'h': 365, 'w': 365}, {'x': 0, 'y': 0, 'h': 365, 'w': 320}, {'x': 0, 'y': 0, 'h': 365, 'w': 183}, {'x': 0, 'y': 0, 'h': 365, 'w': 474}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 474, 'h': 365, 'resize': 'fit'}, 'medium': {'w': 474, 'h': 365, 'resize': 'fit'}, 'large': {'w': 474, 'h': 365, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,859781372998803457,859781372998803457,,,,,False,0,1,0,0,1361354584120172546,1361354584120172546,False,False,si,,False,True,,"{'media': [{'id': 1361354580290723843, 'id_str': '1361354580290723843', 'indices': [176, 199], 'media_url': 'http://pbs.twimg.com/media/EuSAxyuUYAMn4xE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EuSAxyuUYAMn4xE.jpg', 'url': 'https://t.co/Y2dBnLzkLL', 'display_url': 'pic.twitter.com/Y2dBnLzkLL', 'expanded_url': 'https://twitter.com/SamanthaLive365/status/1361354584120172546/photo/1', 'type': 'photo', 'original_info': {'width': 474, 'height': 365, 'focus_rects': [{'x': 0, 'y': 0, 'h': 265, 'w': 474}, {'x': 0, 'y': 0, 'h': 365, 'w': 365}, {'x': 0, 'y': 0, 'h': 365, 'w': 320}, {'x': 0, 'y': 0, 'h': 365, 'w': 183}, {'x': 0, 'y': 0, 'h': 365, 'w': 474}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 474, 'h': 365, 'resize': 'fit'}, 'medium': {'w': 474, 'h': 365, 'resize': 'fit'}, 'large': {'w': 474, 'h': 365, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1361354580290723843', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 250, 'green': 233, 'blue': 215}, 'percentage': 98.37}, {'rgb': {'red': 140, 'green': 132, 'blue': 124}, 'percentage': 1.63}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,,
1338691755709931520,Tue Dec 15 03:46:00 +0000 2020,1338691755709931520,1338691755709931520,"Online Offer - 'ව්‍යාකරණ ගුරුවරයා පොත් මාලාව' කෘතීන් 8 කින් සමන්විතය.
සියලුම අන්තර්ජාල මිලදී ගැනීම් සඳහා 15% ක වට්ටම්.
ඇනවුම් කිරීමට පිවිසෙන්න.
https://t.co/TVyA83qIk3

#onlineoffer #mdgunasena #decemberseason #WyakaranaGuruwaraya #discount #ireadbooks https://t.co/ZZR4oVJLzp",False,"[0, 252]","{'hashtags': [{'text': 'onlineoffer', 'indices': [169, 181]}, {'text': 'mdgunasena', 'indices': [182, 193]}, {'text': 'decemberseason', 'indices': [194, 209]}, {'text': 'WyakaranaGuruwaraya', 'indices': [210, 230]}, {'text': 'discount', 'indices': [231, 240]}, {'text': 'ireadbooks', 'indices': [241, 252]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TVyA83qIk3', 'expanded_url': 'https://book.iread.lk/?pc=10159986-BP', 'display_url': 'book.iread.lk/?pc=10159986-BP', 'indices': [144, 167]}], 'media': [{'id': 1338691744045490176, 'id_str': '1338691744045490176', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/EpP9DGuUYAA1Ylo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpP9DGuUYAA1Ylo.jpg', 'url': 'https://t.co/ZZR4oVJLzp', 'display_url': 'pic.twitter.com/ZZR4oVJLzp', 'expanded_url': 'https://twitter.com/MDGUNASENA/status/1338691755709931520/photo/1', 'type': 'photo', 'original_info': {'width': 1981, 'height': 1325, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1109, 'w': 1981}, {'x': 0, 'y': 0, 'h': 1325, 'w': 1325}, {'x': 0, 'y': 0, 'h': 1325, 'w': 1162}, {'x': 114, 'y': 0, 'h': 1325, 'w': 663}, {'x': 0, 'y': 0, 'h': 1325, 'w': 1981}]}, 'sizes': {'medium': {'w': 1200, 'h': 803, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 455, 'resize': 'fit'}, 'large': {'w': 1981, 'h': 1325, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 752, 'y': 205, 'h': 58, 'w': 58}]}, 'orig': {'faces': [{'x': 1243, 'y': 340, 'h': 96, 'w': 96}]}, 'small': {'faces': [{'x': 426, 'y': 116, 'h': 32, 'w': 32}]}, 'large': {'faces': [{'x': 1243, 'y': 340, 'h': 96, 'w': 96}]}}}]}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,1557976452,1557976452,,,,,False,0,0,0,0,1338691755709931520,1338691755709931520,False,False,si,,False,True,,"{'media': [{'id': 1338691744045490176, 'id_str': '1338691744045490176', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/EpP9DGuUYAA1Ylo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpP9DGuUYAA1Ylo.jpg', 'url': 'https://t.co/ZZR4oVJLzp', 'display_url': 'pic.twitter.com/ZZR4oVJLzp', 'expanded_url': 'https://twitter.com/MDGUNASENA/status/1338691755709931520/photo/1', 'type': 'photo', 'original_info': {'width': 1981, 'height': 1325, 'focus_rects': [{'x': 0, 'y': 0, 'h': 1109, 'w': 1981}, {'x': 0, 'y': 0, 'h': 1325, 'w': 1325}, {'x': 0, 'y': 0, 'h': 1325, 'w': 1162}, {'x': 114, 'y': 0, 'h': 1325, 'w': 663}, {'x': 0, 'y': 0, 'h': 1325, 'w': 1981}]}, 'sizes': {'medium': {'w': 1200, 'h': 803, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 455, 'resize': 'fit'}, 'large': {'w': 1981, 'h': 1325, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 752, 'y': 205, 'h': 58, 'w': 58}]}, 'orig': {'faces': [{'x': 1243, 'y': 340, 'h': 96, 'w': 96}]}, 'small': {'faces': [{'x': 426, 'y': 116, 'h': 32, 'w': 32}]}, 'large': {'faces': [{'x': 1243, 'y': 340, 'h': 96, 'w': 96}]}}, 'media_key': '3_1338691744045490176', 'ext_media_color': {'palette': [{'rgb': {'red': 15, 'green': 7, 'blue': 3}, 'percentage': 32.61}, {'rgb': {'red': 15, 'green': 92, 'blue': 170}, 'percentage': 10.87}, {'rgb': {'red': 107, 'green': 68, 'blue': 34}, 'percentage': 8.92}, {'rgb': {'red': 169, 'green': 193, 'blue': 208}, 'percentage': 6.42}, {'rgb': {'red': 209, 'green': 33, 'blue': 48}, 'percentage': 3.45}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,,
1278156740668710912,Wed Jul 01 02:41:28 +0000 2020,1278156740668710912,1278156740668710912,"මෙි ජිවිතේ..තමයි ඔබට ලැබුනු හොදම පාසල..
මෙි ලෝකය තමයි ඔබට ලැබුනු හොදම ගුරුවරයා..",False,"[0, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1196045840403578880,1196045840403578880,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,14,1,0,1278156740668710912,1278156740668710912,False,False,si,,,,,,,,,,,
556324546962149376,Sat Jan 17 05:38:02 +0000 2015,556324546962149376,556324546962149376,"hirunews: පාසල් සිසුවියකට සිය රහස් ප‍්‍රදේශ පෙන්වූ ගුරුවරයා වැඩ වරදී. #lka
Read More &gt;&gt;
 pic.twitter.com/1iC4W... http://t.co/hUGluJ51Zv",False,"[0, 142]","{'hashtags': [{'text': 'lka', 'indices': [70, 74]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/hUGluJ51Zv', 'expanded_url': 'http://bit.ly/1yuh9Ek', 'display_url': 'bit.ly/1yuh9Ek', 'indices': [120, 142]}]}","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,,,,,2866996208,2866996208,,,,,False,0,0,0,0,556324546962149376,556324546962149376,False,False,und,,False,True,,,,,,,,
1295207524958736384,Mon Aug 17 03:55:12 +0000 2020,1295207524958736384,1295207524958736384,@Punchikella ඒක තීරනය වෙන්න ඕන ගුරුවරයා ගුරුවරයෙක් වෙන්න කැපකරපු ප්‍රමාණය මත,False,"[13, 76]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1205386025746358274,1205386025746358274,,,,,False,0,1,0,0,1295036169596542976,1295036169596542976,False,False,si,,,,,,,,,,,
457231958024548352,Fri Apr 18 18:59:28 +0000 2014,457231958024548352,457231958024548352,‘මාර්කේස් කියවීම’ පෙරට: “මගේ ගුරුවරයා මිය ගියා.මම අඬන්නේ නැහැ.මම කරන්නේ ඔහුගේ කෘතීන් නැවත නැවතත් පරිශීලනය කිරී... http://t.co/XNJFuKQhNo,False,"[0, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/XNJFuKQhNo', 'expanded_url': 'http://bbc.in/1lhbGHz', 'display_url': 'bbc.in/1lhbGHz', 'indices': [114, 136]}]}","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,,,,,23761492,23761492,,,,,False,0,0,0,0,457231958024548352,457231958024548352,False,False,si,,False,True,,,,,,,,
